payment_id,subscription_id,user_id,payment_date,amount_inr,payment_method,payment_status
PAY0004095,SUB000595,USR000510,2025-08-01,499,Credit Card,Success
PAY0004096,SUB000595,USR000510,2025-08-31,499,UPI,Success
PAY0004097,SUB000595,USR000510,2025-09-30,499,UPI,Success
PAY0004098,SUB000595,USR000510,2025-10-30,499,Credit Card,Success
PAY0004099,SUB000595,USR000510,2025-11-29,499,UPI,Success
PAY0004100,SUB000595,USR000510,2025-12-29,499,Credit Card,Success
PAY0004101,SUB000596,USR000511,2025-03-06,149,UPI,Success
PAY0004102,SUB000596,USR000511,2025-04-05,149,Net Banking,Success
PAY0004103,SUB000596,USR000511,2025-05-05,149,Wallet,Success
PAY0004104,SUB000596,USR000511,2025-06-04,149,Debit Card,Success
PAY0004105,SUB000596,USR000511,2025-07-04,149,Debit Card,Success
PAY0004106,SUB000596,USR000511,2025-08-03,149,Debit Card,Success
PAY0004107,SUB000596,USR000511,2025-09-02,149,Debit Card,Success
PAY0004108,SUB000596,USR000511,2025-10-02,149,UPI,Failed
PAY0004109,SUB000597,USR000512,2025-09-14,149,UPI,Success
PAY0004110,SUB000597,USR000512,2025-10-14,149,UPI,Success
PAY0004111,SUB000597,USR000512,2025-11-13,149,UPI,Success
PAY0004112,SUB000597,USR000512,2025-12-13,149,UPI,Success
PAY0004113,SUB000598,USR000513,2025-03-10,149,Credit Card,Success
PAY0004114,SUB000598,USR000513,2025-04-09,149,Credit Card,Success
PAY0004115,SUB000598,USR000513,2025-05-09,149,UPI,Success
PAY0004116,SUB000598,USR000513,2025-06-08,149,UPI,Success
PAY0004117,SUB000598,USR000513,2025-07-08,149,Net Banking,Failed
PAY0004118,SUB000598,USR000513,2025-08-07,149,Debit Card,Success
PAY0004119,SUB000598,USR000513,2025-09-06,149,UPI,Success
PAY0004120,SUB000598,USR000513,2025-10-06,149,Net Banking,Success
PAY0004121,SUB000598,USR000513,2025-11-05,149,UPI,Success
PAY0004122,SUB000598,USR000513,2025-12-05,149,UPI,Success
PAY0004123,SUB000599,USR000514,2025-04-12,799,Net Banking,Success
PAY0004124,SUB000599,USR000514,2025-05-12,799,UPI,Success
PAY0004125,SUB000599,USR000514,2025-06-11,799,UPI,Success
PAY0004126,SUB000599,USR000514,2025-07-11,799,UPI,Success
PAY0004127,SUB000600,USR000515,2025-05-12,299,Wallet,Success
PAY0004128,SUB000600,USR000515,2025-06-11,299,Debit Card,Success
PAY0004129,SUB000600,USR000515,2025-07-11,299,Debit Card,Success
PAY0004130,SUB000600,USR000515,2025-08-10,299,Debit Card,Success
PAY0004131,SUB000600,USR000515,2025-09-09,299,UPI,Success
PAY0004132,SUB000600,USR000515,2025-10-09,299,UPI,Success
PAY0004133,SUB000600,USR000515,2025-11-08,299,UPI,Success
PAY0004134,SUB000600,USR000515,2025-12-08,299,Credit Card,Success
PAY0004135,SUB000601,USR000516,2025-03-16,499,Debit Card,Success
PAY0004136,SUB000601,USR000516,2025-04-15,499,UPI,Success
PAY0004137,SUB000601,USR000516,2025-05-15,499,Credit Card,Success
PAY0004138,SUB000601,USR000516,2025-06-14,499,Credit Card,Failed
PAY0004139,SUB000601,USR000516,2025-07-14,499,UPI,Success
PAY0004140,SUB000601,USR000516,2025-08-13,499,Credit Card,Success
PAY0004141,SUB000601,USR000516,2025-09-12,499,UPI,Success
PAY0004142,SUB000601,USR000516,2025-10-12,499,Debit Card,Success
PAY0004143,SUB000601,USR000516,2025-11-11,499,UPI,Success
PAY0004144,SUB000601,USR000516,2025-12-11,499,Net Banking,Success
PAY0004145,SUB000602,USR000517,2025-06-22,149,UPI,Success
PAY0004146,SUB000602,USR000517,2025-07-22,149,UPI,Success
PAY0004147,SUB000602,USR000517,2025-08-21,149,Debit Card,Success
PAY0004148,SUB000602,USR000517,2025-09-20,149,UPI,Success
PAY0004149,SUB000602,USR000517,2025-10-20,149,Credit Card,Success
PAY0004150,SUB000602,USR000517,2025-11-19,149,Debit Card,Failed
PAY0004151,SUB000602,USR000517,2025-12-19,149,UPI,Success
PAY0004152,SUB000603,USR000518,2025-04-25,299,UPI,Failed
PAY0004153,SUB000603,USR000518,2025-05-25,299,UPI,Success
PAY0004154,SUB000603,USR000518,2025-06-24,299,UPI,Success
PAY0004155,SUB000603,USR000518,2025-07-24,299,UPI,Success
PAY0004156,SUB000603,USR000518,2025-08-23,299,Debit Card,Success
PAY0004157,SUB000603,USR000518,2025-09-22,299,Wallet,Success
PAY0004158,SUB000603,USR000518,2025-10-22,299,Credit Card,Success
PAY0004159,SUB000603,USR000518,2025-11-21,299,UPI,Success
PAY0004160,SUB000604,USR000519,2025-01-18,299,Debit Card,Success
PAY0004161,SUB000604,USR000519,2025-02-17,299,UPI,Success
PAY0004162,SUB000604,USR000519,2025-03-19,299,Debit Card,Success
PAY0004163,SUB000604,USR000519,2025-04-18,299,UPI,Success
PAY0004164,SUB000604,USR000519,2025-05-18,299,Wallet,Success
PAY0004165,SUB000604,USR000519,2025-06-17,299,Net Banking,Success
PAY0004166,SUB000604,USR000519,2025-07-17,299,Credit Card,Success
PAY0004167,SUB000604,USR000519,2025-08-16,299,Credit Card,Success
PAY0004168,SUB000605,USR000520,2025-02-03,299,UPI,Success
PAY0004169,SUB000605,USR000520,2025-03-05,299,UPI,Success
PAY0004170,SUB000605,USR000520,2025-04-04,299,Wallet,Success
PAY0004171,SUB000605,USR000520,2025-05-04,299,Net Banking,Success
PAY0004172,SUB000605,USR000520,2025-06-03,299,UPI,Success
PAY0004173,SUB000605,USR000520,2025-07-03,299,UPI,Success
PAY0004174,SUB000605,USR000520,2025-08-02,299,Wallet,Success
PAY0004175,SUB000605,USR000520,2025-09-01,299,UPI,Success
PAY0004176,SUB000605,USR000520,2025-10-01,299,UPI,Failed
PAY0004177,SUB000606,USR000521,2025-07-03,149,UPI,Success
PAY0004178,SUB000606,USR000521,2025-08-02,149,UPI,Success
PAY0004179,SUB000606,USR000521,2025-09-01,149,Debit Card,Failed
PAY0004180,SUB000606,USR000521,2025-10-01,149,Credit Card,Success
PAY0004181,SUB000606,USR000521,2025-10-31,149,UPI,Success
PAY0004182,SUB000606,USR000521,2025-11-30,149,Net Banking,Success
PAY0004183,SUB000606,USR000521,2025-12-30,149,UPI,Success
PAY0004184,SUB000607,USR000522,2025-04-13,299,UPI,Success
PAY0004185,SUB000607,USR000522,2025-05-13,299,UPI,Success
PAY0004186,SUB000607,USR000522,2025-06-12,299,Credit Card,Failed
PAY0004187,SUB000607,USR000522,2025-07-12,299,Credit Card,Success
PAY0004188,SUB000607,USR000522,2025-08-11,299,Credit Card,Success
PAY0004189,SUB000607,USR000522,2025-09-10,299,Net Banking,Success
PAY0004190,SUB000608,USR000523,2025-04-05,149,Credit Card,Success
PAY0004191,SUB000608,USR000523,2025-05-05,149,UPI,Success
PAY0004192,SUB000608,USR000523,2025-06-04,149,UPI,Success
PAY0004193,SUB000608,USR000523,2025-07-04,149,UPI,Failed
PAY0004194,SUB000609,USR000524,2025-04-11,799,Net Banking,Success
PAY0004195,SUB000609,USR000524,2025-05-11,799,UPI,Failed
PAY0004196,SUB000609,USR000524,2025-06-10,799,Wallet,Success
PAY0004197,SUB000609,USR000524,2025-07-10,799,Net Banking,Success
PAY0004198,SUB000609,USR000524,2025-08-09,799,UPI,Success
PAY0004199,SUB000609,USR000524,2025-09-08,799,UPI,Success
PAY0004200,SUB000609,USR000524,2025-10-08,799,UPI,Success
PAY0004201,SUB000609,USR000524,2025-11-07,799,Credit Card,Success
PAY0004202,SUB000609,USR000524,2025-12-07,799,Debit Card,Success
PAY0004203,SUB000610,USR000525,2025-02-15,299,UPI,Success
PAY0004204,SUB000610,USR000525,2025-03-17,299,Credit Card,Success
PAY0004205,SUB000610,USR000525,2025-04-16,299,Credit Card,Success
PAY0004206,SUB000610,USR000525,2025-05-16,299,Debit Card,Success
PAY0004207,SUB000610,USR000525,2025-06-15,299,UPI,Success
PAY0004208,SUB000610,USR000525,2025-07-15,299,UPI,Success
PAY0004209,SUB000610,USR000525,2025-08-14,299,Debit Card,Success
PAY0004210,SUB000611,USR000525,2025-08-24,149,UPI,Success
PAY0004211,SUB000611,USR000525,2025-09-23,149,Credit Card,Success
PAY0004212,SUB000611,USR000525,2025-10-23,149,Credit Card,Success
PAY0004213,SUB000611,USR000525,2025-11-22,149,UPI,Success
PAY0004214,SUB000611,USR000525,2025-12-22,149,UPI,Success
PAY0004215,SUB000612,USR000526,2025-04-02,499,Debit Card,Success
PAY0004216,SUB000612,USR000526,2025-05-02,499,UPI,Success
PAY0004217,SUB000612,USR000526,2025-06-01,499,Wallet,Success
PAY0004218,SUB000612,USR000526,2025-07-01,499,UPI,Success
PAY0004219,SUB000612,USR000526,2025-07-31,499,Credit Card,Success
PAY0004220,SUB000612,USR000526,2025-08-30,499,Net Banking,Success
PAY0004221,SUB000613,USR000527,2025-04-09,149,UPI,Success
PAY0004222,SUB000613,USR000527,2025-05-09,149,Credit Card,Success
PAY0004223,SUB000613,USR000527,2025-06-08,149,UPI,Success
PAY0004224,SUB000613,USR000527,2025-07-08,149,Credit Card,Success
PAY0004225,SUB000613,USR000527,2025-08-07,149,Wallet,Success
PAY0004226,SUB000613,USR000527,2025-09-06,149,UPI,Success
PAY0004227,SUB000613,USR000527,2025-10-06,149,Debit Card,Success
PAY0004228,SUB000613,USR000527,2025-11-05,149,UPI,Success
PAY0004229,SUB000613,USR000527,2025-12-05,149,Credit Card,Success
PAY0004230,SUB000614,USR000528,2025-09-10,299,UPI,Success
PAY0004231,SUB000614,USR000528,2025-10-10,299,Debit Card,Success
PAY0004232,SUB000614,USR000528,2025-11-09,299,Wallet,Success
PAY0004233,SUB000614,USR000528,2025-12-09,299,Debit Card,Success
PAY0004234,SUB000615,USR000529,2025-04-15,799,Debit Card,Success
PAY0004235,SUB000615,USR000529,2025-05-15,799,Wallet,Success
PAY0004236,SUB000615,USR000529,2025-06-14,799,UPI,Success
PAY0004237,SUB000615,USR000529,2025-07-14,799,Debit Card,Success
PAY0004238,SUB000615,USR000529,2025-08-13,799,Net Banking,Success
PAY0004239,SUB000615,USR000529,2025-09-12,799,Credit Card,Failed
PAY0004240,SUB000615,USR000529,2025-10-12,799,Credit Card,Success
PAY0004241,SUB000615,USR000529,2025-11-11,799,Debit Card,Success
PAY0004242,SUB000615,USR000529,2025-12-11,799,Credit Card,Success
PAY0004243,SUB000616,USR000529,2025-12-18,149,Credit Card,Success
PAY0004244,SUB000617,USR000530,2025-04-11,499,Credit Card,Success
PAY0004245,SUB000617,USR000530,2025-05-11,499,Net Banking,Success
PAY0004246,SUB000617,USR000530,2025-06-10,499,UPI,Success
PAY0004247,SUB000617,USR000530,2025-07-10,499,UPI,Success
PAY0004248,SUB000618,USR000531,2025-04-16,499,UPI,Success
PAY0004249,SUB000618,USR000531,2025-05-16,499,UPI,Success
PAY0004250,SUB000618,USR000531,2025-06-15,499,Credit Card,Success
PAY0004251,SUB000618,USR000531,2025-07-15,499,Credit Card,Success
PAY0004252,SUB000618,USR000531,2025-08-14,499,UPI,Success
PAY0004253,SUB000618,USR000531,2025-09-13,499,Credit Card,Success
PAY0004254,SUB000618,USR000531,2025-10-13,499,Credit Card,Success
PAY0004255,SUB000618,USR000531,2025-11-12,499,Debit Card,Success
PAY0004256,SUB000618,USR000531,2025-12-12,499,Credit Card,Success
PAY0004257,SUB000619,USR000531,2025-12-29,299,UPI,Success
PAY0004258,SUB000620,USR000532,2025-04-17,499,UPI,Success
PAY0004259,SUB000620,USR000532,2025-05-17,499,UPI,Success
PAY0004260,SUB000620,USR000532,2025-06-16,499,UPI,Success
PAY0004261,SUB000620,USR000532,2025-07-16,499,Credit Card,Success
PAY0004262,SUB000620,USR000532,2025-08-15,499,UPI,Success
PAY0004263,SUB000620,USR000532,2025-09-14,499,Credit Card,Success
PAY0004264,SUB000620,USR000532,2025-10-14,499,Credit Card,Success
PAY0004265,SUB000621,USR000533,2025-04-02,299,Debit Card,Success
PAY0004266,SUB000621,USR000533,2025-05-02,299,UPI,Success
PAY0004267,SUB000621,USR000533,2025-06-01,299,Net Banking,Success
PAY0004268,SUB000621,USR000533,2025-07-01,299,UPI,Success
PAY0004269,SUB000621,USR000533,2025-07-31,299,Net Banking,Success
PAY0004270,SUB000621,USR000533,2025-08-30,299,UPI,Success
PAY0004271,SUB000621,USR000533,2025-09-29,299,Debit Card,Success
PAY0004272,SUB000621,USR000533,2025-10-29,299,Debit Card,Success
PAY0004273,SUB000621,USR000533,2025-11-28,299,UPI,Success
PAY0004274,SUB000621,USR000533,2025-12-28,299,Debit Card,Success
PAY0004275,SUB000622,USR000534,2025-06-07,149,Debit Card,Success
PAY0004276,SUB000622,USR000534,2025-07-07,149,Net Banking,Success
PAY0004277,SUB000622,USR000534,2025-08-06,149,Credit Card,Success
PAY0004278,SUB000622,USR000534,2025-09-05,149,UPI,Success
PAY0004279,SUB000622,USR000534,2025-10-05,149,UPI,Success
PAY0004280,SUB000622,USR000534,2025-11-04,149,Net Banking,Success
PAY0004281,SUB000622,USR000534,2025-12-04,149,UPI,Success
PAY0004282,SUB000623,USR000535,2025-03-30,499,Debit Card,Success
PAY0004283,SUB000623,USR000535,2025-04-29,499,Debit Card,Success
PAY0004284,SUB000623,USR000535,2025-05-29,499,Credit Card,Success
PAY0004285,SUB000623,USR000535,2025-06-28,499,Debit Card,Success
PAY0004286,SUB000624,USR000536,2025-07-04,149,UPI,Success
PAY0004287,SUB000624,USR000536,2025-08-03,149,Debit Card,Success
PAY0004288,SUB000624,USR000536,2025-09-02,149,Wallet,Success
PAY0004289,SUB000624,USR000536,2025-10-02,149,UPI,Success
PAY0004290,SUB000624,USR000536,2025-11-01,149,Net Banking,Success
PAY0004291,SUB000624,USR000536,2025-12-01,149,Debit Card,Success
PAY0004292,SUB000624,USR000536,2025-12-31,149,Wallet,Success
PAY0004293,SUB000625,USR000537,2025-03-31,499,Net Banking,Success
PAY0004294,SUB000625,USR000537,2025-04-30,499,Credit Card,Success
PAY0004295,SUB000625,USR000537,2025-05-30,499,Debit Card,Failed
PAY0004296,SUB000625,USR000537,2025-06-29,499,Debit Card,Success
PAY0004297,SUB000625,USR000537,2025-07-29,499,Wallet,Success
PAY0004298,SUB000625,USR000537,2025-08-28,499,Credit Card,Success
PAY0004299,SUB000625,USR000537,2025-09-27,499,Debit Card,Success
PAY0004300,SUB000626,USR000538,2025-06-16,499,UPI,Success
PAY0004301,SUB000626,USR000538,2025-07-16,499,Debit Card,Success
PAY0004302,SUB000626,USR000538,2025-08-15,499,UPI,Success
PAY0004303,SUB000626,USR000538,2025-09-14,499,Wallet,Success
PAY0004304,SUB000626,USR000538,2025-10-14,499,Credit Card,Failed
PAY0004305,SUB000626,USR000538,2025-11-13,499,UPI,Success
PAY0004306,SUB000626,USR000538,2025-12-13,499,Debit Card,Success
PAY0004307,SUB000627,USR000539,2025-06-11,799,UPI,Success
PAY0004308,SUB000627,USR000539,2025-07-11,799,UPI,Success
PAY0004309,SUB000627,USR000539,2025-08-10,799,Net Banking,Success
PAY0004310,SUB000627,USR000539,2025-09-09,799,Credit Card,Success
PAY0004311,SUB000628,USR000540,2025-03-19,299,UPI,Success
PAY0004312,SUB000628,USR000540,2025-04-18,299,UPI,Failed
PAY0004313,SUB000628,USR000540,2025-05-18,299,Debit Card,Success
PAY0004314,SUB000628,USR000540,2025-06-17,299,Debit Card,Success
PAY0004315,SUB000628,USR000540,2025-07-17,299,UPI,Success
PAY0004316,SUB000628,USR000540,2025-08-16,299,Credit Card,Failed
PAY0004317,SUB000628,USR000540,2025-09-15,299,Debit Card,Success
PAY0004318,SUB000628,USR000540,2025-10-15,299,Credit Card,Success
PAY0004319,SUB000628,USR000540,2025-11-14,299,UPI,Success
PAY0004320,SUB000629,USR000541,2025-02-05,799,Debit Card,Success
PAY0004321,SUB000629,USR000541,2025-03-07,799,Credit Card,Success
PAY0004322,SUB000629,USR000541,2025-04-06,799,Debit Card,Success
PAY0004323,SUB000629,USR000541,2025-05-06,799,Credit Card,Success
PAY0004324,SUB000629,USR000541,2025-06-05,799,Net Banking,Success
PAY0004325,SUB000630,USR000542,2025-08-08,499,UPI,Success
PAY0004326,SUB000630,USR000542,2025-09-07,499,Credit Card,Success
PAY0004327,SUB000630,USR000542,2025-10-07,499,Credit Card,Success
PAY0004328,SUB000630,USR000542,2025-11-06,499,UPI,Success
PAY0004329,SUB000630,USR000542,2025-12-06,499,Wallet,Success
PAY0004330,SUB000631,USR000543,2025-03-30,299,UPI,Success
PAY0004331,SUB000631,USR000543,2025-04-29,299,UPI,Success
PAY0004332,SUB000631,USR000543,2025-05-29,299,UPI,Success
PAY0004333,SUB000631,USR000543,2025-06-28,299,UPI,Success
PAY0004334,SUB000631,USR000543,2025-07-28,299,Wallet,Success
PAY0004335,SUB000631,USR000543,2025-08-27,299,UPI,Success
PAY0004336,SUB000631,USR000543,2025-09-26,299,UPI,Success
PAY0004337,SUB000631,USR000543,2025-10-26,299,UPI,Success
PAY0004338,SUB000631,USR000543,2025-11-25,299,Credit Card,Success
PAY0004339,SUB000631,USR000543,2025-12-25,299,Credit Card,Success
PAY0004340,SUB000632,USR000544,2025-04-27,299,UPI,Success
PAY0004341,SUB000632,USR000544,2025-05-27,299,Credit Card,Success
PAY0004342,SUB000632,USR000544,2025-06-26,299,UPI,Success
PAY0004343,SUB000632,USR000544,2025-07-26,299,UPI,Success
PAY0004344,SUB000632,USR000544,2025-08-25,299,Debit Card,Success
PAY0004345,SUB000633,USR000545,2025-03-06,499,UPI,Success
PAY0004346,SUB000633,USR000545,2025-04-05,499,UPI,Success
PAY0004347,SUB000633,USR000545,2025-05-05,499,UPI,Success
PAY0004348,SUB000633,USR000545,2025-06-04,499,UPI,Success
PAY0004349,SUB000633,USR000545,2025-07-04,499,Debit Card,Success
PAY0004350,SUB000633,USR000545,2025-08-03,499,Credit Card,Success
PAY0004351,SUB000633,USR000545,2025-09-02,499,Credit Card,Success
PAY0004352,SUB000633,USR000545,2025-10-02,499,Credit Card,Success
PAY0004353,SUB000633,USR000545,2025-11-01,499,Credit Card,Success
PAY0004354,SUB000633,USR000545,2025-12-01,499,Credit Card,Success
PAY0004355,SUB000634,USR000546,2025-03-13,499,Credit Card,Success
PAY0004356,SUB000634,USR000546,2025-04-12,499,Net Banking,Success
PAY0004357,SUB000634,USR000546,2025-05-12,499,UPI,Success
PAY0004358,SUB000634,USR000546,2025-06-11,499,UPI,Success
PAY0004359,SUB000634,USR000546,2025-07-11,499,Wallet,Failed
PAY0004360,SUB000634,USR000546,2025-08-10,499,Credit Card,Success
PAY0004361,SUB000634,USR000546,2025-09-09,499,Debit Card,Success
PAY0004362,SUB000634,USR000546,2025-10-09,499,UPI,Success
PAY0004363,SUB000634,USR000546,2025-11-08,499,UPI,Success
PAY0004364,SUB000635,USR000547,2025-07-09,149,UPI,Success
PAY0004365,SUB000635,USR000547,2025-08-08,149,Credit Card,Success
PAY0004366,SUB000635,USR000547,2025-09-07,149,Credit Card,Success
PAY0004367,SUB000635,USR000547,2025-10-07,149,Credit Card,Success
PAY0004368,SUB000635,USR000547,2025-11-06,149,Net Banking,Success
PAY0004369,SUB000635,USR000547,2025-12-06,149,Credit Card,Success
PAY0004370,SUB000636,USR000548,2025-07-16,149,Credit Card,Success
PAY0004371,SUB000636,USR000548,2025-08-15,149,Credit Card,Success
PAY0004372,SUB000636,USR000548,2025-09-14,149,UPI,Success
PAY0004373,SUB000636,USR000548,2025-10-14,149,Net Banking,Success
PAY0004374,SUB000636,USR000548,2025-11-13,149,Credit Card,Failed
PAY0004375,SUB000636,USR000548,2025-12-13,149,UPI,Success
PAY0004376,SUB000637,USR000549,2025-05-14,499,Credit Card,Success
PAY0004377,SUB000637,USR000549,2025-06-13,499,Debit Card,Success
PAY0004378,SUB000637,USR000549,2025-07-13,499,UPI,Success
PAY0004379,SUB000637,USR000549,2025-08-12,499,Debit Card,Success
PAY0004380,SUB000637,USR000549,2025-09-11,499,UPI,Failed
PAY0004381,SUB000638,USR000550,2025-04-07,799,UPI,Success
PAY0004382,SUB000638,USR000550,2025-05-07,799,UPI,Success
PAY0004383,SUB000638,USR000550,2025-06-06,799,UPI,Success
PAY0004384,SUB000638,USR000550,2025-07-06,799,Debit Card,Success
PAY0004385,SUB000638,USR000550,2025-08-05,799,UPI,Success
PAY0004386,SUB000638,USR000550,2025-09-04,799,Net Banking,Success
PAY0004387,SUB000638,USR000550,2025-10-04,799,Debit Card,Success
PAY0004388,SUB000638,USR000550,2025-11-03,799,UPI,Success
PAY0004389,SUB000638,USR000550,2025-12-03,799,Credit Card,Success
PAY0004390,SUB000639,USR000551,2025-05-27,499,UPI,Success
PAY0004391,SUB000639,USR000551,2025-06-26,499,Credit Card,Success
PAY0004392,SUB000639,USR000551,2025-07-26,499,Credit Card,Success
PAY0004393,SUB000639,USR000551,2025-08-25,499,UPI,Success
PAY0004394,SUB000639,USR000551,2025-09-24,499,Credit Card,Success
PAY0004395,SUB000639,USR000551,2025-10-24,499,UPI,Success
PAY0004396,SUB000639,USR000551,2025-11-23,499,Debit Card,Success
PAY0004397,SUB000639,USR000551,2025-12-23,499,Debit Card,Success
PAY0004398,SUB000640,USR000552,2025-03-18,499,Credit Card,Success
PAY0004399,SUB000640,USR000552,2025-04-17,499,Credit Card,Success
PAY0004400,SUB000640,USR000552,2025-05-17,499,Net Banking,Success
PAY0004401,SUB000640,USR000552,2025-06-16,499,UPI,Success
PAY0004402,SUB000640,USR000552,2025-07-16,499,Net Banking,Success
PAY0004403,SUB000640,USR000552,2025-08-15,499,Debit Card,Success
PAY0004404,SUB000640,USR000552,2025-09-14,499,Credit Card,Success
PAY0004405,SUB000640,USR000552,2025-10-14,499,UPI,Success
PAY0004406,SUB000641,USR000552,2025-10-21,799,Net Banking,Success
PAY0004407,SUB000641,USR000552,2025-11-20,799,Credit Card,Success
PAY0004408,SUB000641,USR000552,2025-12-20,799,Credit Card,Success
PAY0004409,SUB000642,USR000553,2025-04-28,799,Net Banking,Success
PAY0004410,SUB000642,USR000553,2025-05-28,799,Credit Card,Success
PAY0004411,SUB000642,USR000553,2025-06-27,799,Net Banking,Success
PAY0004412,SUB000642,USR000553,2025-07-27,799,UPI,Success
PAY0004413,SUB000642,USR000553,2025-08-26,799,Debit Card,Success
PAY0004414,SUB000642,USR000553,2025-09-25,799,Wallet,Success
PAY0004415,SUB000642,USR000553,2025-10-25,799,Credit Card,Success
PAY0004416,SUB000642,USR000553,2025-11-24,799,Wallet,Success
PAY0004417,SUB000642,USR000553,2025-12-24,799,Debit Card,Success
PAY0004418,SUB000643,USR000554,2025-02-22,799,Credit Card,Success
PAY0004419,SUB000643,USR000554,2025-03-24,799,Debit Card,Success
PAY0004420,SUB000643,USR000554,2025-04-23,799,Debit Card,Success
PAY0004421,SUB000643,USR000554,2025-05-23,799,Credit Card,Success
PAY0004422,SUB000643,USR000554,2025-06-22,799,Net Banking,Success
