subscription_id,user_id,plan_name,monthly_price_inr,start_date,end_date,status,auto_renew
SUB002956,USR002573,Standard,499,2025-08-27,2026-01-01,Active,False
SUB002957,USR002574,Mobile,149,2025-06-14,2026-01-01,Active,True
SUB002958,USR002575,Basic,299,2025-05-09,2025-09-18,Expired,False
SUB002959,USR002576,Basic,299,2025-04-03,2026-01-01,Active,True
SUB002960,USR002577,Basic,299,2025-01-29,2025-06-21,Expired,True
SUB002961,USR002577,Basic,299,2025-06-22,2025-11-17,Cancelled,True
SUB002962,USR002578,Standard,499,2025-04-05,2025-11-27,Expired,True
SUB002963,USR002578,Standard,499,2025-11-28,2026-01-01,Active,False
SUB002964,USR002579,Mobile,149,2025-02-21,2026-01-01,Active,True
SUB002965,USR002580,Basic,299,2025-07-05,2026-01-01,Active,True
SUB002966,USR002581,Standard,499,2025-02-22,2025-08-29,Expired,True
SUB002967,USR002582,Basic,299,2025-04-22,2025-10-13,Expired,False
SUB002968,USR002583,Standard,499,2025-05-31,2025-08-30,Expired,True
SUB002969,USR002583,Standard,499,2025-08-31,2026-01-01,Active,True
SUB002970,USR002584,Premium,799,2025-02-17,2025-05-19,Cancelled,True
SUB002971,USR002584,Mobile,149,2025-05-20,2025-10-17,Cancelled,True
SUB002972,USR002585,Basic,299,2025-04-21,2025-09-02,Cancelled,True
SUB002973,USR002586,Standard,499,2025-03-14,2025-07-27,Cancelled,True
SUB002974,USR002586,Premium,799,2025-07-28,2026-01-01,Active,True
SUB002975,USR002587,Mobile,149,2025-05-14,2026-01-01,Active,True
SUB002976,USR002588,Premium,799,2025-02-06,2025-11-08,Cancelled,False
SUB002977,USR002589,Basic,299,2025-08-31,2026-01-01,Active,True
SUB002978,USR002590,Premium,799,2025-05-05,2026-01-01,Active,False
SUB002979,USR002591,Basic,299,2025-08-16,2026-01-01,Active,True
SUB002980,USR002592,Mobile,149,2025-06-17,2025-10-01,Cancelled,True
SUB002981,USR002593,Standard,499,2025-03-09,2025-07-30,Cancelled,True
SUB002982,USR002594,Basic,299,2025-06-09,2026-01-01,Active,True
SUB002983,USR002595,Basic,299,2025-07-16,2026-01-01,Active,True
SUB002984,USR002596,Standard,499,2025-06-24,2026-01-01,Active,False
SUB002985,USR002597,Standard,499,2025-04-27,2025-12-22,Expired,True
SUB002986,USR002597,Basic,299,2025-12-23,2026-01-01,Active,True
SUB002987,USR002598,Standard,499,2025-02-28,2026-01-01,Active,True
SUB002988,USR002599,Mobile,149,2025-06-03,2025-10-08,Cancelled,True
SUB002989,USR002600,Premium,799,2025-05-25,2025-11-11,Expired,True
SUB002990,USR002601,Standard,499,2025-03-23,2025-06-23,Expired,True
SUB002991,USR002602,Premium,799,2025-02-14,2026-01-01,Active,True
SUB002992,USR002603,Mobile,149,2025-05-13,2025-09-18,Expired,True
SUB002993,USR002603,Standard,499,2025-09-19,2026-01-01,Active,False
SUB002994,USR002604,Standard,499,2025-02-24,2025-11-15,Cancelled,True
SUB002995,USR002605,Standard,499,2025-03-22,2026-01-01,Active,True
SUB002996,USR002606,Standard,499,2025-06-03,2025-10-20,Cancelled,True
SUB002997,USR002607,Standard,499,2025-02-19,2025-05-25,Cancelled,True
SUB002998,USR002608,Mobile,149,2025-02-02,2025-07-03,Cancelled,True
SUB002999,USR002609,Standard,499,2025-01-24,2026-01-01,Active,True
SUB003000,USR002610,Mobile,149,2025-05-20,2025-10-13,Expired,True
SUB003001,USR002611,Premium,799,2025-05-23,2026-01-01,Active,True
SUB003002,USR002612,Basic,299,2025-03-27,2025-10-28,Expired,False
SUB003003,USR002612,Premium,799,2025-10-29,2026-01-01,Active,False
SUB003004,USR002613,Basic,299,2025-06-21,2026-01-01,Active,True
SUB003005,USR002614,Mobile,149,2025-03-30,2026-01-01,Active,True
SUB003006,USR002615,Mobile,149,2025-04-03,2025-09-12,Expired,False
SUB003007,USR002616,Standard,499,2025-03-25,2025-11-29,Expired,True
SUB003008,USR002617,Mobile,149,2025-01-23,2025-10-12,Cancelled,True
SUB003009,USR002618,Standard,499,2025-03-11,2026-01-01,Active,False
SUB003010,USR002619,Standard,499,2025-01-26,2025-08-29,Expired,True
SUB003011,USR002620,Mobile,149,2025-03-11,2026-01-01,Active,True
SUB003012,USR002621,Premium,799,2025-06-04,2026-01-01,Active,False
SUB003013,USR002622,Standard,499,2025-01-18,2025-11-06,Cancelled,True
SUB003014,USR002623,Mobile,149,2025-03-11,2026-01-01,Active,False
SUB003015,USR002624,Basic,299,2025-03-10,2026-01-01,Active,True
SUB003016,USR002625,Basic,299,2025-05-20,2026-01-01,Active,True
SUB003017,USR002626,Standard,499,2025-02-24,2026-01-01,Active,False
SUB003018,USR002627,Mobile,149,2025-06-07,2026-01-01,Active,True
SUB003019,USR002628,Basic,299,2025-03-01,2025-09-07,Cancelled,True
SUB003020,USR002628,Premium,799,2025-09-08,2025-11-28,Expired,False
SUB003021,USR002629,Mobile,149,2025-06-16,2025-09-19,Cancelled,True
SUB003022,USR002630,Premium,799,2025-05-30,2026-01-01,Active,True
SUB003023,USR002631,Basic,299,2025-04-18,2026-01-01,Active,True
SUB003024,USR002632,Basic,299,2025-03-25,2025-11-16,Expired,False
SUB003025,USR002633,Standard,499,2025-02-05,2026-01-01,Active,False
SUB003026,USR002634,Mobile,149,2025-04-13,2025-10-06,Expired,True
SUB003027,USR002635,Basic,299,2025-06-18,2025-12-14,Cancelled,True
SUB003028,USR002636,Mobile,149,2025-02-15,2026-01-01,Active,True
SUB003029,USR002637,Premium,799,2025-06-21,2026-01-01,Active,True
SUB003030,USR002638,Standard,499,2025-07-02,2026-01-01,Active,True
SUB003031,USR002639,Premium,799,2025-02-25,2026-01-01,Active,False
SUB003032,USR002640,Basic,299,2025-04-17,2025-08-28,Expired,False
SUB003033,USR002641,Basic,299,2025-08-15,2026-01-01,Active,True
SUB003034,USR002642,Standard,499,2025-03-10,2026-01-01,Active,True
SUB003035,USR002643,Standard,499,2025-06-06,2025-12-23,Expired,True
SUB003036,USR002643,Standard,499,2025-12-24,2026-01-01,Active,True
SUB003037,USR002644,Basic,299,2025-02-22,2026-01-01,Active,True
SUB003038,USR002645,Basic,299,2025-04-06,2025-12-24,Cancelled,True
SUB003039,USR002646,Mobile,149,2025-03-04,2026-01-01,Active,False
SUB003040,USR002647,Standard,499,2025-04-06,2025-08-01,Cancelled,True
SUB003041,USR002647,Standard,499,2025-08-02,2025-10-25,Cancelled,False
SUB003042,USR002648,Premium,799,2025-06-04,2026-01-01,Active,True
SUB003043,USR002649,Basic,299,2025-04-13,2026-01-01,Active,True
SUB003044,USR002650,Basic,299,2025-04-13,2025-09-09,Cancelled,True
SUB003045,USR002651,Mobile,149,2025-02-23,2026-01-01,Active,True
SUB003046,USR002652,Premium,799,2025-07-28,2026-01-01,Active,True
SUB003047,USR002653,Basic,299,2025-08-04,2026-01-01,Active,False
SUB003048,USR002654,Standard,499,2025-05-16,2025-11-28,Cancelled,False
SUB003049,USR002655,Mobile,149,2025-09-03,2026-01-01,Active,True
SUB003050,USR002656,Basic,299,2025-06-02,2026-01-01,Active,True
SUB003051,USR002657,Standard,499,2025-01-13,2025-07-01,Cancelled,True
SUB003052,USR002658,Mobile,149,2025-02-07,2025-12-23,Cancelled,True
SUB003053,USR002659,Basic,299,2025-03-12,2025-10-16,Cancelled,True
SUB003054,USR002660,Standard,499,2025-05-24,2026-01-01,Active,True
SUB003055,USR002661,Standard,499,2025-01-27,2025-05-02,Cancelled,False
SUB003056,USR002662,Basic,299,2025-04-24,2026-01-01,Active,False
SUB003057,USR002663,Basic,299,2025-06-15,2026-01-01,Active,False
SUB003058,USR002664,Basic,299,2025-03-19,2026-01-01,Active,False
SUB003059,USR002665,Mobile,149,2025-04-26,2025-09-19,Cancelled,True
SUB003060,USR002666,Standard,499,2025-05-12,2026-01-01,Active,False
SUB003061,USR002667,Premium,799,2025-05-16,2025-09-10,Expired,True
SUB003062,USR002668,Mobile,149,2025-03-24,2025-11-19,Cancelled,False
SUB003063,USR002668,Basic,299,2025-11-20,2026-01-01,Active,True
SUB003064,USR002669,Standard,499,2025-06-16,2026-01-01,Active,True
SUB003065,USR002670,Basic,299,2025-03-19,2025-09-23,Cancelled,True
SUB003066,USR002671,Standard,499,2025-04-22,2026-01-01,Active,False
SUB003067,USR002672,Standard,499,2025-04-10,2026-01-01,Active,True
SUB003068,USR002673,Basic,299,2025-03-28,2026-01-01,Active,False
SUB003069,USR002674,Standard,499,2025-04-30,2026-01-01,Active,True
SUB003070,USR002675,Basic,299,2025-07-11,2026-01-01,Active,False
SUB003071,USR002676,Premium,799,2025-01-25,2025-10-04,Cancelled,True
SUB003072,USR002677,Standard,499,2025-04-05,2025-09-01,Cancelled,True
SUB003073,USR002678,Basic,299,2025-02-07,2025-11-10,Expired,False
SUB003074,USR002678,Basic,299,2025-11-11,2026-01-01,Active,False
SUB003075,USR002679,Basic,299,2025-01-25,2025-12-21,Expired,True
SUB003076,USR002679,Premium,799,2025-12-22,2026-01-01,Active,True
SUB003077,USR002680,Basic,299,2025-03-02,2025-11-09,Cancelled,True
SUB003078,USR002681,Standard,499,2025-07-25,2026-01-01,Active,True
SUB003079,USR002682,Standard,499,2025-05-03,2025-09-16,Expired,True
SUB003080,USR002682,Premium,799,2025-09-17,2026-01-01,Active,True
SUB003081,USR002683,Standard,499,2025-03-22,2025-07-08,Cancelled,True
SUB003082,USR002684,Mobile,149,2025-03-09,2025-09-28,Cancelled,True
SUB003083,USR002685,Standard,499,2025-05-17,2025-09-28,Expired,True
SUB003084,USR002686,Premium,799,2025-04-14,2026-01-01,Active,True
SUB003085,USR002687,Premium,799,2025-03-24,2025-11-01,Cancelled,True
SUB003086,USR002688,Standard,499,2025-02-04,2025-10-14,Expired,False
SUB003087,USR002689,Standard,499,2025-02-23,2026-01-01,Active,True
SUB003088,USR002690,Premium,799,2025-07-16,2025-11-21,Cancelled,True
SUB003089,USR002690,Basic,299,2025-11-22,2026-01-01,Active,False
SUB003090,USR002691,Premium,799,2025-04-29,2025-09-01,Cancelled,True
SUB003091,USR002692,Basic,299,2025-02-25,2025-10-22,Expired,False
SUB003092,USR002692,Mobile,149,2025-10-23,2026-01-01,Active,True
SUB003093,USR002693,Premium,799,2025-05-11,2026-01-01,Active,True
SUB003094,USR002694,Basic,299,2025-06-14,2025-10-19,Cancelled,True
SUB003095,USR002694,Basic,299,2025-10-20,2026-01-01,Active,True
SUB003096,USR002695,Premium,799,2025-03-09,2026-01-01,Active,False
SUB003097,USR002696,Standard,499,2025-03-30,2026-01-01,Active,True
SUB003098,USR002697,Standard,499,2025-04-07,2026-01-01,Active,True
SUB003099,USR002698,Standard,499,2025-02-18,2025-10-12,Expired,True
SUB003100,USR002699,Premium,799,2025-04-29,2025-09-16,Expired,False
SUB003101,USR002700,Standard,499,2025-02-21,2025-05-26,Expired,True
SUB003102,USR002701,Standard,499,2025-01-27,2025-06-18,Cancelled,True
SUB003103,USR002702,Premium,799,2025-02-21,2025-07-14,Cancelled,True
SUB003104,USR002703,Basic,299,2025-04-25,2025-11-24,Cancelled,False
SUB003105,USR002704,Basic,299,2025-02-24,2026-01-01,Active,False
SUB003106,USR002705,Basic,299,2025-04-02,2026-01-01,Active,True
SUB003107,USR002706,Basic,299,2025-04-11,2026-01-01,Active,True
SUB003108,USR002707,Standard,499,2025-02-05,2025-08-30,Cancelled,True
SUB003109,USR002708,Basic,299,2025-09-13,2026-01-01,Active,True
SUB003110,USR002709,Premium,799,2025-03-21,2025-10-20,Cancelled,True
SUB003111,USR002710,Premium,799,2025-06-07,2026-01-01,Active,True
SUB003112,USR002711,Standard,499,2025-04-03,2025-07-19,Cancelled,True
SUB003113,USR002712,Basic,299,2025-06-11,2026-01-01,Active,False
SUB003114,USR002713,Standard,499,2025-06-04,2026-01-01,Active,False
SUB003115,USR002714,Basic,299,2025-04-19,2025-07-20,Cancelled,True
SUB003116,USR002715,Standard,499,2025-01-27,2026-01-01,Active,True
SUB003117,USR002716,Standard,499,2025-07-25,2026-01-01,Active,True
SUB003118,USR002717,Standard,499,2025-02-24,2025-08-19,Cancelled,True
SUB003119,USR002718,Premium,799,2025-02-06,2025-05-23,Expired,True
SUB003120,USR002718,Standard,499,2025-05-24,2025-11-28,Cancelled,True
SUB003121,USR002719,Mobile,149,2025-06-04,2026-01-01,Active,True
SUB003122,USR002720,Mobile,149,2025-04-25,2026-01-01,Active,True
SUB003123,USR002721,Basic,299,2025-04-10,2026-01-01,Active,False
SUB003124,USR002722,Standard,499,2025-03-08,2025-10-21,Cancelled,False
SUB003125,USR002723,Premium,799,2025-07-03,2026-01-01,Active,False
SUB003126,USR002724,Mobile,149,2025-02-11,2026-01-01,Active,True
SUB003127,USR002725,Standard,499,2025-04-18,2026-01-01,Active,False
SUB003128,USR002726,Standard,499,2025-02-06,2025-06-03,Expired,True
SUB003129,USR002726,Mobile,149,2025-06-04,2025-09-03,Cancelled,False
SUB003130,USR002727,Basic,299,2025-06-01,2026-01-01,Active,True
SUB003131,USR002728,Standard,499,2025-08-31,2026-01-01,Active,True
SUB003132,USR002729,Mobile,149,2025-05-14,2026-01-01,Active,True
SUB003133,USR002730,Mobile,149,2025-02-23,2025-09-10,Expired,False
SUB003134,USR002731,Mobile,149,2025-06-08,2025-12-04,Expired,True
SUB003135,USR002731,Premium,799,2025-12-05,2026-01-01,Active,True
SUB003136,USR002732,Mobile,149,2025-03-17,2026-01-01,Active,True
SUB003137,USR002733,Standard,499,2025-03-04,2025-09-29,Expired,False
SUB003138,USR002734,Standard,499,2025-03-31,2025-12-04,Cancelled,True
SUB003139,USR002735,Mobile,149,2025-01-26,2026-01-01,Active,True
SUB003140,USR002736,Mobile,149,2025-07-28,2026-01-01,Active,True
SUB003141,USR002737,Standard,499,2025-04-10,2025-09-20,Expired,True
SUB003142,USR002738,Basic,299,2025-04-24,2026-01-01,Active,True
SUB003143,USR002739,Standard,499,2025-07-21,2026-01-01,Active,False
SUB003144,USR002740,Standard,499,2025-07-17,2025-10-16,Expired,True
SUB003145,USR002740,Premium,799,2025-10-17,2026-01-01,Active,True
SUB003146,USR002741,Standard,499,2025-03-11,2026-01-01,Active,True
SUB003147,USR002742,Standard,499,2025-04-19,2026-01-01,Active,True
SUB003148,USR002743,Basic,299,2025-02-27,2025-09-18,Cancelled,True
SUB003149,USR002744,Premium,799,2025-06-25,2025-11-27,Cancelled,True
SUB003150,USR002745,Mobile,149,2025-07-22,2026-01-01,Active,True
SUB003151,USR002746,Mobile,149,2025-01-25,2025-05-10,Expired,True
SUB003152,USR002747,Standard,499,2025-07-31,2025-11-20,Cancelled,False
SUB003153,USR002748,Standard,499,2025-02-15,2026-01-01,Active,False
SUB003154,USR002749,Standard,499,2025-03-24,2025-08-14,Cancelled,True
SUB003155,USR002749,Standard,499,2025-08-15,2025-11-15,Cancelled,True
SUB003156,USR002750,Mobile,149,2025-02-02,2026-01-01,Active,False
SUB003157,USR002751,Basic,299,2025-05-08,2026-01-01,Active,True
SUB003158,USR002752,Standard,499,2025-02-15,2026-01-01,Active,True
SUB003159,USR002753,Premium,799,2025-03-23,2025-10-26,Expired,True
SUB003160,USR002754,Basic,299,2025-03-30,2026-01-01,Active,False
SUB003161,USR002755,Standard,499,2025-01-18,2025-06-20,Cancelled,False
SUB003162,USR002756,Standard,499,2025-05-13,2026-01-01,Active,True
SUB003163,USR002757,Mobile,149,2025-01-12,2025-04-15,Cancelled,True
SUB003164,USR002758,Standard,499,2025-03-17,2025-07-23,Expired,False
SUB003165,USR002759,Standard,499,2025-06-01,2026-01-01,Active,True
SUB003166,USR002760,Basic,299,2025-06-15,2025-09-14,Cancelled,True
SUB003167,USR002760,Basic,299,2025-09-15,2026-01-01,Active,True
SUB003168,USR002761,Basic,299,2025-03-19,2025-08-19,Cancelled,True
SUB003169,USR002761,Mobile,149,2025-08-20,2025-11-03,Expired,True
SUB003170,USR002762,Basic,299,2025-02-12,2025-11-16,Expired,True
SUB003171,USR002763,Basic,299,2025-04-28,2025-08-03,Cancelled,True
SUB003172,USR002764,Basic,299,2025-05-16,2026-01-01,Active,True
SUB003173,USR002765,Premium,799,2025-05-22,2026-01-01,Active,False
SUB003174,USR002766,Standard,499,2025-04-08,2025-07-21,Cancelled,True
SUB003175,USR002767,Basic,299,2025-06-20,2026-01-01,Active,True
SUB003176,USR002768,Standard,499,2025-03-24,2026-01-01,Active,True
SUB003177,USR002769,Premium,799,2025-03-25,2025-09-15,Expired,True
SUB003178,USR002770,Mobile,149,2025-03-24,2025-07-27,Expired,True
SUB003179,USR002770,Basic,299,2025-07-28,2025-12-17,Cancelled,True
SUB003180,USR002771,Standard,499,2025-05-06,2026-01-01,Active,True
SUB003181,USR002772,Basic,299,2025-04-04,2026-01-01,Active,False
SUB003182,USR002773,Mobile,149,2025-07-23,2026-01-01,Active,True
SUB003183,USR002774,Premium,799,2025-07-10,2026-01-01,Active,True
SUB003184,USR002775,Premium,799,2025-04-19,2026-01-01,Active,True
SUB003185,USR002776,Mobile,149,2025-01-23,2025-08-26,Expired,True
SUB003186,USR002776,Mobile,149,2025-08-27,2025-12-13,Expired,True
SUB003187,USR002777,Basic,299,2025-07-25,2025-12-01,Expired,True
SUB003188,USR002778,Basic,299,2025-05-27,2026-01-01,Active,True
SUB003189,USR002779,Mobile,149,2025-01-31,2026-01-01,Active,True
SUB003190,USR002780,Premium,799,2025-06-07,2026-01-01,Active,False
SUB003191,USR002781,Mobile,149,2025-01-23,2025-12-23,Cancelled,False
SUB003192,USR002782,Standard,499,2025-01-30,2025-12-15,Expired,True
SUB003193,USR002783,Basic,299,2025-03-28,2026-01-01,Active,True
SUB003194,USR002784,Standard,499,2025-10-14,2026-01-01,Active,True
SUB003195,USR002785,Basic,299,2025-02-25,2025-08-02,Cancelled,True
SUB003196,USR002786,Basic,299,2025-07-22,2026-01-01,Active,True
SUB003197,USR002787,Mobile,149,2025-06-22,2026-01-01,Active,False
SUB003198,USR002788,Standard,499,2025-02-23,2025-06-10,Expired,True
SUB003199,USR002788,Standard,499,2025-06-11,2026-01-01,Active,True
SUB003200,USR002789,Standard,499,2025-05-06,2026-01-01,Active,True
SUB003201,USR002790,Mobile,149,2025-07-28,2026-01-01,Active,False
SUB003202,USR002791,Premium,799,2025-05-23,2026-01-01,Active,False
SUB003203,USR002792,Standard,499,2025-02-04,2025-09-24,Expired,True
SUB003204,USR002792,Premium,799,2025-09-25,2026-01-01,Active,False
SUB003205,USR002793,Standard,499,2025-01-23,2025-06-02,Expired,True
SUB003206,USR002793,Premium,799,2025-06-03,2025-08-10,Expired,True
SUB003207,USR002794,Standard,499,2025-06-19,2025-10-30,Expired,False
SUB003208,USR002794,Standard,499,2025-10-31,2026-01-01,Active,True
SUB003209,USR002795,Mobile,149,2025-03-07,2025-09-02,Cancelled,True
SUB003210,USR002795,Basic,299,2025-09-03,2026-01-01,Active,False
SUB003211,USR002796,Standard,499,2025-04-17,2025-11-17,Cancelled,False
SUB003212,USR002797,Basic,299,2025-03-12,2025-10-19,Cancelled,True
SUB003213,USR002798,Standard,499,2025-03-21,2026-01-01,Active,True
SUB003214,USR002799,Mobile,149,2025-03-22,2025-07-26,Expired,False
SUB003215,USR002800,Basic,299,2025-02-26,2025-11-01,Expired,True
SUB003216,USR002801,Mobile,149,2025-05-20,2026-01-01,Active,True
SUB003217,USR002802,Basic,299,2025-06-05,2026-01-01,Active,True
SUB003218,USR002803,Standard,499,2025-02-26,2025-09-12,Expired,False
SUB003219,USR002804,Basic,299,2025-03-01,2025-08-25,Expired,True
SUB003220,USR002805,Premium,799,2025-07-02,2026-01-01,Active,True
SUB003221,USR002806,Basic,299,2025-02-23,2025-07-31,Expired,True
SUB003222,USR002806,Mobile,149,2025-08-01,2025-11-18,Cancelled,True
SUB003223,USR002807,Standard,499,2025-05-14,2025-09-26,Cancelled,True
SUB003224,USR002808,Standard,499,2025-07-18,2026-01-01,Active,True
SUB003225,USR002809,Basic,299,2025-02-13,2026-01-01,Active,True
SUB003226,USR002810,Basic,299,2025-03-08,2025-06-17,Expired,True
SUB003227,USR002811,Mobile,149,2025-03-10,2025-07-14,Expired,True
SUB003228,USR002812,Standard,499,2025-03-25,2026-01-01,Active,False
SUB003229,USR002813,Standard,499,2025-04-21,2026-01-01,Active,False
SUB003230,USR002814,Premium,799,2025-03-09,2025-07-28,Cancelled,True
SUB003231,USR002814,Premium,799,2025-07-29,2025-11-06,Cancelled,True
SUB003232,USR002815,Basic,299,2025-05-13,2025-11-02,Expired,True
SUB003233,USR002816,Basic,299,2025-05-25,2025-12-31,Expired,True
SUB003234,USR002817,Basic,299,2025-04-14,2026-01-01,Active,True
SUB003235,USR002818,Mobile,149,2025-02-27,2025-11-01,Cancelled,False
SUB003236,USR002818,Standard,499,2025-11-02,2026-01-01,Active,True
SUB003237,USR002819,Premium,799,2025-06-27,2026-01-01,Active,False
SUB003238,USR002820,Basic,299,2025-03-31,2025-11-18,Expired,False
SUB003239,USR002821,Standard,499,2025-01-29,2026-01-01,Active,True
SUB003240,USR002822,Premium,799,2025-02-20,2025-07-07,Expired,False
SUB003241,USR002823,Standard,499,2025-03-25,2026-01-01,Active,False
SUB003242,USR002824,Mobile,149,2025-03-20,2025-11-23,Expired,True
SUB003243,USR002825,Standard,499,2025-02-24,2025-12-18,Cancelled,False
SUB003244,USR002825,Standard,499,2025-12-19,2026-01-01,Active,True
SUB003245,USR002826,Standard,499,2025-03-27,2026-01-01,Active,True
SUB003246,USR002827,Premium,799,2025-02-17,2025-09-19,Expired,True
SUB003247,USR002828,Standard,499,2025-04-15,2026-01-01,Active,False
SUB003248,USR002829,Basic,299,2025-03-23,2025-10-04,Expired,True
SUB003249,USR002829,Basic,299,2025-10-05,2026-01-01,Active,False
SUB003250,USR002830,Standard,499,2025-04-21,2026-01-01,Active,True
SUB003251,USR002831,Premium,799,2025-04-12,2026-01-01,Active,True
SUB003252,USR002832,Standard,499,2025-05-27,2026-01-01,Active,True
SUB003253,USR002833,Standard,499,2025-04-21,2026-01-01,Active,True
SUB003254,USR002834,Mobile,149,2025-05-09,2026-01-01,Active,True
