device_id,user_id,device_type,operating_system,registered_date
DEV002800,USR001890,Gaming Console,Android,2025-04-14
DEV002801,USR001890,Streaming Stick,Windows,2025-05-08
DEV002802,USR001891,Smart TV,Android,2025-05-03
DEV002803,USR001892,Smart TV,Smart TV OS,2025-01-09
DEV002804,USR001893,Mobile,Windows,2025-01-08
DEV002805,USR001894,Tablet,Windows,2025-04-09
DEV002806,USR001895,Smart TV,Windows,2025-02-02
DEV002807,USR001895,Laptop,Android,2025-04-23
DEV002808,USR001896,Streaming Stick,Android,2025-02-19
DEV002809,USR001896,Laptop,Smart TV OS,2025-03-27
DEV002810,USR001896,Mobile,Smart TV OS,2025-03-27
DEV002811,USR001897,Laptop,iOS,2025-09-20
DEV002812,USR001898,Laptop,iOS,2025-06-17
DEV002813,USR001899,Smart TV,Smart TV OS,2025-11-17
DEV002814,USR001900,Mobile,macOS,2025-04-17
DEV002815,USR001901,Gaming Console,macOS,2025-07-22
DEV002816,USR001901,Mobile,Smart TV OS,2025-08-08
DEV002817,USR001901,Laptop,Android,2025-03-03
DEV002818,USR001902,Laptop,Android,2025-02-24
DEV002819,USR001903,Gaming Console,Windows,2025-03-30
DEV002820,USR001904,Smart TV,Android,2025-06-11
DEV002821,USR001905,Laptop,Android,2025-04-19
DEV002822,USR001906,Mobile,Android,2025-02-03
DEV002823,USR001907,Laptop,Android,2025-05-23
DEV002824,USR001907,Tablet,macOS,2025-11-16
DEV002825,USR001908,Mobile,Windows,2025-02-04
DEV002826,USR001909,Mobile,Android,2025-07-30
DEV002827,USR001909,Mobile,Android,2025-06-04
DEV002828,USR001910,Smart TV,Android,2025-09-13
DEV002829,USR001910,Mobile,Smart TV OS,2025-02-22
DEV002830,USR001911,Tablet,Smart TV OS,2025-10-19
DEV002831,USR001911,Laptop,Smart TV OS,2025-03-29
DEV002832,USR001912,Laptop,macOS,2025-02-18
DEV002833,USR001913,Tablet,Windows,2025-11-20
DEV002834,USR001914,Smart TV,Smart TV OS,2025-03-10
DEV002835,USR001914,Mobile,macOS,2025-06-20
DEV002836,USR001915,Tablet,iOS,2025-06-12
DEV002837,USR001916,Tablet,Android,2025-09-04
DEV002838,USR001916,Mobile,Android,2025-02-04
DEV002839,USR001916,Smart TV,Android,2025-06-21
DEV002840,USR001917,Laptop,macOS,2025-10-27
DEV002841,USR001918,Mobile,macOS,2025-09-19
DEV002842,USR001919,Smart TV,macOS,2025-04-30
DEV002843,USR001919,Tablet,Smart TV OS,2025-09-15
DEV002844,USR001920,Streaming Stick,Windows,2025-01-07
DEV002845,USR001921,Mobile,Android,2025-11-12
DEV002846,USR001922,Smart TV,Android,2025-03-05
DEV002847,USR001922,Mobile,Windows,2025-06-08
DEV002848,USR001923,Laptop,Windows,2025-08-08
DEV002849,USR001924,Tablet,iOS,2025-11-14
DEV002850,USR001924,Mobile,Android,2025-02-10
DEV002851,USR001925,Mobile,iOS,2025-07-11
DEV002852,USR001926,Smart TV,Android,2025-04-14
DEV002853,USR001927,Laptop,macOS,2025-04-15
DEV002854,USR001928,Smart TV,macOS,2025-05-02
DEV002855,USR001928,Streaming Stick,Windows,2025-11-03
DEV002856,USR001929,Mobile,iOS,2025-08-16
DEV002857,USR001929,Mobile,Smart TV OS,2025-06-18
DEV002858,USR001929,Streaming Stick,iOS,2025-03-10
DEV002859,USR001930,Smart TV,Smart TV OS,2025-11-26
DEV002860,USR001931,Laptop,macOS,2025-01-21
DEV002861,USR001931,Tablet,Android,2025-09-24
DEV002862,USR001932,Smart TV,iOS,2025-08-01
DEV002863,USR001932,Mobile,iOS,2025-05-28
DEV002864,USR001933,Laptop,Windows,2025-04-28
DEV002865,USR001933,Mobile,iOS,2025-06-19
DEV002866,USR001934,Mobile,Smart TV OS,2025-04-16
DEV002867,USR001935,Mobile,Windows,2025-05-08
DEV002868,USR001936,Streaming Stick,Windows,2025-04-24
DEV002869,USR001936,Mobile,iOS,2025-11-08
DEV002870,USR001937,Smart TV,macOS,2025-09-24
DEV002871,USR001937,Tablet,Smart TV OS,2025-06-14
DEV002872,USR001938,Mobile,Windows,2025-11-19
DEV002873,USR001939,Gaming Console,Windows,2025-09-09
DEV002874,USR001940,Tablet,iOS,2025-04-09
DEV002875,USR001941,Smart TV,Smart TV OS,2025-03-14
DEV002876,USR001942,Mobile,macOS,2025-03-06
DEV002877,USR001942,Mobile,iOS,2025-02-16
DEV002878,USR001942,Smart TV,macOS,2025-03-30
DEV002879,USR001943,Mobile,iOS,2025-04-15
DEV002880,USR001944,Mobile,Windows,2025-02-10
DEV002881,USR001945,Laptop,macOS,2025-08-28
DEV002882,USR001946,Laptop,Smart TV OS,2025-04-12
DEV002883,USR001947,Smart TV,iOS,2025-04-01
DEV002884,USR001948,Gaming Console,Android,2025-06-05
DEV002885,USR001948,Laptop,iOS,2025-05-27
DEV002886,USR001949,Mobile,Windows,2025-11-22
DEV002887,USR001950,Tablet,Windows,2025-09-04
DEV002888,USR001951,Smart TV,iOS,2025-07-04
DEV002889,USR001952,Mobile,iOS,2025-03-27
DEV002890,USR001953,Streaming Stick,Smart TV OS,2025-08-05
DEV002891,USR001954,Mobile,macOS,2025-08-10
DEV002892,USR001955,Mobile,Android,2025-09-04
DEV002893,USR001955,Mobile,Smart TV OS,2025-01-11
DEV002894,USR001956,Mobile,iOS,2025-08-07
DEV002895,USR001956,Smart TV,macOS,2025-02-12
DEV002896,USR001957,Mobile,macOS,2025-06-03
DEV002897,USR001957,Gaming Console,Android,2025-11-01
DEV002898,USR001958,Streaming Stick,Android,2025-10-11
DEV002899,USR001959,Streaming Stick,macOS,2025-05-12
DEV002900,USR001959,Mobile,iOS,2025-07-14
DEV002901,USR001960,Mobile,Windows,2025-08-21
DEV002902,USR001961,Streaming Stick,Windows,2025-10-15
DEV002903,USR001962,Mobile,Windows,2025-02-06
DEV002904,USR001962,Smart TV,Android,2025-06-20
DEV002905,USR001963,Laptop,Android,2025-08-29
DEV002906,USR001964,Mobile,iOS,2025-04-08
DEV002907,USR001965,Smart TV,Smart TV OS,2025-09-14
DEV002908,USR001966,Streaming Stick,iOS,2025-07-11
DEV002909,USR001966,Mobile,Android,2025-09-09
DEV002910,USR001967,Mobile,iOS,2025-08-01
DEV002911,USR001968,Tablet,macOS,2025-07-11
DEV002912,USR001968,Smart TV,Android,2025-07-16
DEV002913,USR001968,Smart TV,Android,2025-09-08
DEV002914,USR001969,Smart TV,iOS,2025-10-29
DEV002915,USR001970,Laptop,Smart TV OS,2025-01-20
DEV002916,USR001971,Mobile,Smart TV OS,2025-03-05
DEV002917,USR001971,Smart TV,Android,2025-07-17
DEV002918,USR001971,Mobile,iOS,2025-10-17
DEV002919,USR001972,Smart TV,Android,2025-08-12
DEV002920,USR001973,Mobile,iOS,2025-06-28
DEV002921,USR001973,Mobile,Windows,2025-09-18
DEV002922,USR001973,Smart TV,iOS,2025-09-08
DEV002923,USR001974,Smart TV,iOS,2025-07-08
DEV002924,USR001974,Laptop,Smart TV OS,2025-01-30
DEV002925,USR001975,Streaming Stick,Windows,2025-08-06
DEV002926,USR001975,Gaming Console,iOS,2025-05-07
DEV002927,USR001976,Laptop,Smart TV OS,2025-01-18
DEV002928,USR001977,Laptop,Android,2025-07-05
DEV002929,USR001977,Tablet,iOS,2025-11-20
DEV002930,USR001977,Mobile,macOS,2025-01-15
DEV002931,USR001978,Mobile,Windows,2025-11-27
DEV002932,USR001978,Streaming Stick,Android,2025-03-17
DEV002933,USR001979,Laptop,Android,2025-08-22
DEV002934,USR001980,Laptop,iOS,2025-03-17
DEV002935,USR001980,Streaming Stick,Smart TV OS,2025-05-11
DEV002936,USR001980,Tablet,Windows,2025-05-07
DEV002937,USR001981,Mobile,iOS,2025-03-24
DEV002938,USR001981,Smart TV,Android,2025-01-07
DEV002939,USR001982,Mobile,Android,2025-02-17
DEV002940,USR001983,Smart TV,Android,2025-07-16
DEV002941,USR001983,Smart TV,Android,2025-07-23
DEV002942,USR001984,Smart TV,iOS,2025-02-11
DEV002943,USR001984,Smart TV,iOS,2025-09-23
DEV002944,USR001985,Smart TV,Android,2025-08-05
DEV002945,USR001985,Tablet,Android,2025-03-26
DEV002946,USR001986,Smart TV,Windows,2025-05-10
DEV002947,USR001986,Smart TV,macOS,2025-06-04
DEV002948,USR001987,Mobile,Windows,2025-09-30
DEV002949,USR001988,Smart TV,Windows,2025-07-15
DEV002950,USR001988,Gaming Console,Smart TV OS,2025-10-28
DEV002951,USR001989,Laptop,Android,2025-07-30
DEV002952,USR001990,Tablet,Smart TV OS,2025-02-15
DEV002953,USR001990,Smart TV,macOS,2025-02-25
DEV002954,USR001991,Smart TV,iOS,2025-06-26
DEV002955,USR001991,Streaming Stick,Smart TV OS,2025-03-15
DEV002956,USR001992,Mobile,Smart TV OS,2025-04-18
DEV002957,USR001993,Smart TV,Windows,2025-07-23
DEV002958,USR001993,Mobile,Windows,2025-06-07
DEV002959,USR001993,Smart TV,Android,2025-01-04
DEV002960,USR001994,Laptop,macOS,2025-09-09
DEV002961,USR001994,Laptop,iOS,2025-01-01
DEV002962,USR001994,Laptop,iOS,2025-02-19
DEV002963,USR001995,Laptop,Android,2025-08-02
DEV002964,USR001996,Mobile,Android,2025-05-28
DEV002965,USR001997,Gaming Console,Smart TV OS,2025-03-29
DEV002966,USR001997,Mobile,iOS,2025-04-01
DEV002967,USR001998,Mobile,Android,2025-03-10
DEV002968,USR001999,Smart TV,Smart TV OS,2025-04-04
DEV002969,USR002000,Mobile,Smart TV OS,2025-02-26
DEV002970,USR002001,Smart TV,Windows,2025-04-19
DEV002971,USR002002,Smart TV,Windows,2025-01-31
DEV002972,USR002003,Laptop,macOS,2025-04-09
DEV002973,USR002003,Smart TV,Windows,2025-05-13
DEV002974,USR002004,Smart TV,Smart TV OS,2025-07-29
DEV002975,USR002004,Mobile,Android,2025-08-14
DEV002976,USR002004,Laptop,Windows,2025-11-17
DEV002977,USR002005,Smart TV,iOS,2025-02-25
DEV002978,USR002005,Tablet,Android,2025-11-22
DEV002979,USR002006,Gaming Console,Smart TV OS,2025-05-31
DEV002980,USR002007,Mobile,iOS,2025-03-05
DEV002981,USR002008,Mobile,Windows,2025-06-25
DEV002982,USR002009,Mobile,Android,2025-05-01
DEV002983,USR002010,Mobile,iOS,2025-02-21
DEV002984,USR002011,Laptop,Android,2025-05-17
DEV002985,USR002012,Laptop,Android,2025-01-04
DEV002986,USR002012,Mobile,Android,2025-10-26
DEV002987,USR002013,Streaming Stick,iOS,2025-01-22
DEV002988,USR002013,Smart TV,Android,2025-02-19
DEV002989,USR002014,Tablet,Smart TV OS,2025-01-04
DEV002990,USR002015,Laptop,Windows,2025-09-24
DEV002991,USR002016,Smart TV,macOS,2025-05-17
DEV002992,USR002016,Smart TV,macOS,2025-09-06
DEV002993,USR002016,Mobile,Smart TV OS,2025-08-31
DEV002994,USR002017,Mobile,Android,2025-11-06
DEV002995,USR002017,Tablet,Smart TV OS,2025-08-08
DEV002996,USR002018,Smart TV,Android,2025-06-25
DEV002997,USR002019,Mobile,Windows,2025-05-03
DEV002998,USR002019,Smart TV,Smart TV OS,2025-07-04
DEV002999,USR002019,Gaming Console,Windows,2025-07-24
DEV003000,USR002020,Gaming Console,Android,2025-01-30
DEV003001,USR002021,Smart TV,iOS,2025-06-19
DEV003002,USR002021,Tablet,Windows,2025-02-21
DEV003003,USR002021,Laptop,Smart TV OS,2025-01-02
DEV003004,USR002022,Laptop,iOS,2025-07-25
DEV003005,USR002023,Tablet,macOS,2025-03-13
DEV003006,USR002023,Gaming Console,Windows,2025-01-14
DEV003007,USR002024,Smart TV,iOS,2025-09-29
DEV003008,USR002024,Mobile,macOS,2025-05-24
DEV003009,USR002025,Laptop,Windows,2025-05-08
DEV003010,USR002025,Smart TV,macOS,2025-07-08
DEV003011,USR002025,Mobile,Windows,2025-08-20
DEV003012,USR002026,Smart TV,Windows,2025-09-01
DEV003013,USR002026,Mobile,Android,2025-09-21
DEV003014,USR002027,Mobile,Windows,2025-04-07
DEV003015,USR002028,Mobile,iOS,2025-11-23
DEV003016,USR002029,Laptop,Windows,2025-06-14
DEV003017,USR002029,Gaming Console,Android,2025-01-09
DEV003018,USR002029,Smart TV,Android,2025-11-21
DEV003019,USR002030,Mobile,iOS,2025-01-24
DEV003020,USR002031,Mobile,Android,2025-06-16
DEV003021,USR002031,Mobile,Windows,2025-08-16
DEV003022,USR002031,Laptop,Windows,2025-04-30
DEV003023,USR002032,Streaming Stick,Android,2025-07-24
DEV003024,USR002032,Gaming Console,Android,2025-11-10
DEV003025,USR002033,Mobile,Android,2025-06-28
DEV003026,USR002033,Gaming Console,Windows,2025-08-08
DEV003027,USR002034,Laptop,Smart TV OS,2025-09-01
DEV003028,USR002034,Laptop,Smart TV OS,2025-02-21
DEV003029,USR002034,Mobile,macOS,2025-07-17
DEV003030,USR002035,Smart TV,Android,2025-04-10
DEV003031,USR002036,Mobile,Android,2025-09-24
DEV003032,USR002036,Mobile,iOS,2025-10-20
DEV003033,USR002037,Smart TV,Smart TV OS,2025-09-16
DEV003034,USR002037,Gaming Console,Android,2025-01-17
DEV003035,USR002038,Mobile,Windows,2025-02-14
DEV003036,USR002039,Mobile,Smart TV OS,2025-10-08
DEV003037,USR002040,Gaming Console,Android,2025-08-28
DEV003038,USR002040,Mobile,iOS,2025-03-28
DEV003039,USR002040,Smart TV,Smart TV OS,2025-08-17
DEV003040,USR002041,Smart TV,Android,2025-09-04
DEV003041,USR002041,Smart TV,iOS,2025-10-04
DEV003042,USR002041,Mobile,Smart TV OS,2025-05-04
DEV003043,USR002042,Smart TV,Smart TV OS,2025-03-29
DEV003044,USR002043,Mobile,Android,2025-02-15
DEV003045,USR002043,Gaming Console,Smart TV OS,2025-02-24
DEV003046,USR002044,Laptop,Android,2025-01-15
DEV003047,USR002045,Tablet,Android,2025-06-17
DEV003048,USR002046,Smart TV,Windows,2025-05-24
DEV003049,USR002046,Smart TV,Android,2025-04-23
DEV003050,USR002047,Mobile,Android,2025-09-01
DEV003051,USR002047,Mobile,Windows,2025-03-05
DEV003052,USR002048,Smart TV,iOS,2025-10-01
DEV003053,USR002048,Mobile,iOS,2025-11-21
DEV003054,USR002049,Streaming Stick,iOS,2025-02-16
DEV003055,USR002049,Smart TV,Android,2025-06-20
DEV003056,USR002050,Mobile,Android,2025-10-22
DEV003057,USR002050,Mobile,Windows,2025-11-04
DEV003058,USR002051,Smart TV,Android,2025-06-25
DEV003059,USR002052,Laptop,Smart TV OS,2025-07-15
DEV003060,USR002053,Streaming Stick,Windows,2025-10-15
DEV003061,USR002053,Smart TV,Smart TV OS,2025-08-12
DEV003062,USR002054,Tablet,macOS,2025-04-25
DEV003063,USR002054,Smart TV,iOS,2025-05-13
DEV003064,USR002055,Mobile,macOS,2025-02-14
DEV003065,USR002056,Mobile,iOS,2025-06-24
DEV003066,USR002057,Streaming Stick,macOS,2025-04-07
DEV003067,USR002057,Laptop,Android,2025-03-01
DEV003068,USR002058,Smart TV,Windows,2025-03-07
DEV003069,USR002059,Mobile,Smart TV OS,2025-07-14
DEV003070,USR002059,Tablet,Windows,2025-10-23
DEV003071,USR002060,Smart TV,Android,2025-06-09
DEV003072,USR002060,Mobile,Android,2025-02-01
DEV003073,USR002061,Laptop,Android,2025-04-08
DEV003074,USR002062,Gaming Console,Smart TV OS,2025-08-05
DEV003075,USR002062,Laptop,Android,2025-06-13
DEV003076,USR002063,Mobile,Android,2025-03-06
DEV003077,USR002063,Smart TV,Android,2025-09-24
DEV003078,USR002064,Laptop,macOS,2025-10-30
DEV003079,USR002064,Smart TV,macOS,2025-04-24
DEV003080,USR002065,Smart TV,Android,2025-01-05
DEV003081,USR002066,Tablet,Smart TV OS,2025-08-24
DEV003082,USR002067,Tablet,Android,2025-06-01
DEV003083,USR002068,Mobile,Windows,2025-09-13
DEV003084,USR002068,Gaming Console,Smart TV OS,2025-08-22
DEV003085,USR002069,Laptop,iOS,2025-05-26
DEV003086,USR002070,Smart TV,Android,2025-01-18
DEV003087,USR002071,Mobile,Windows,2025-06-08
DEV003088,USR002072,Laptop,iOS,2025-03-05
DEV003089,USR002073,Gaming Console,Android,2025-10-21
DEV003090,USR002074,Laptop,iOS,2025-04-21
DEV003091,USR002075,Tablet,macOS,2025-07-12
DEV003092,USR002076,Laptop,Windows,2025-06-20
DEV003093,USR002077,Smart TV,Android,2025-04-18
DEV003094,USR002078,Laptop,Smart TV OS,2025-04-26
DEV003095,USR002078,Mobile,Smart TV OS,2025-01-27
DEV003096,USR002079,Streaming Stick,Android,2025-04-02
DEV003097,USR002079,Mobile,macOS,2025-09-07
DEV003098,USR002079,Mobile,Android,2025-07-20
DEV003099,USR002080,Streaming Stick,Windows,2025-03-23
DEV003100,USR002081,Laptop,Windows,2025-10-08
DEV003101,USR002081,Gaming Console,Windows,2025-07-20
DEV003102,USR002081,Smart TV,Smart TV OS,2025-06-22
DEV003103,USR002082,Smart TV,Smart TV OS,2025-08-31
DEV003104,USR002083,Mobile,Smart TV OS,2025-07-20
DEV003105,USR002083,Mobile,Windows,2025-07-20
DEV003106,USR002083,Mobile,macOS,2025-02-06
DEV003107,USR002084,Tablet,Smart TV OS,2025-05-25
DEV003108,USR002085,Smart TV,macOS,2025-04-10
DEV003109,USR002086,Mobile,Windows,2025-10-08
DEV003110,USR002086,Smart TV,Windows,2025-07-21
DEV003111,USR002087,Tablet,Android,2025-06-15
DEV003112,USR002088,Mobile,macOS,2025-10-25
DEV003113,USR002088,Mobile,Smart TV OS,2025-01-28
DEV003114,USR002089,Smart TV,iOS,2025-06-05
DEV003115,USR002089,Laptop,iOS,2025-08-23
DEV003116,USR002090,Mobile,Windows,2025-10-23
DEV003117,USR002090,Streaming Stick,Windows,2025-03-12
DEV003118,USR002091,Laptop,macOS,2025-09-05
DEV003119,USR002092,Mobile,Android,2025-03-16
DEV003120,USR002093,Streaming Stick,iOS,2025-04-11
DEV003121,USR002094,Tablet,Windows,2025-01-05
DEV003122,USR002094,Laptop,macOS,2025-07-05
DEV003123,USR002095,Mobile,Android,2025-10-22
DEV003124,USR002095,Gaming Console,macOS,2025-02-22
DEV003125,USR002096,Laptop,Smart TV OS,2025-03-17
DEV003126,USR002096,Streaming Stick,Smart TV OS,2025-07-12
DEV003127,USR002097,Smart TV,macOS,2025-08-07
DEV003128,USR002097,Mobile,Android,2025-03-28
DEV003129,USR002097,Smart TV,Windows,2025-01-29
DEV003130,USR002098,Streaming Stick,Windows,2025-08-31
DEV003131,USR002099,Laptop,iOS,2025-01-27
DEV003132,USR002100,Smart TV,Windows,2025-09-21
DEV003133,USR002101,Mobile,Windows,2025-10-31
DEV003134,USR002101,Mobile,iOS,2025-08-11
DEV003135,USR002102,Tablet,macOS,2025-11-18
DEV003136,USR002102,Tablet,Android,2025-07-26
DEV003137,USR002102,Smart TV,Android,2025-05-06
DEV003138,USR002103,Streaming Stick,iOS,2025-05-04
DEV003139,USR002104,Laptop,Android,2025-06-04
DEV003140,USR002105,Laptop,macOS,2025-03-30
DEV003141,USR002105,Laptop,Android,2025-07-12
DEV003142,USR002106,Smart TV,macOS,2025-02-15
DEV003143,USR002106,Laptop,iOS,2025-08-26
DEV003144,USR002107,Mobile,Android,2025-07-15
DEV003145,USR002107,Mobile,Android,2025-05-21
DEV003146,USR002108,Gaming Console,iOS,2025-08-16
DEV003147,USR002108,Tablet,Android,2025-07-08
DEV003148,USR002109,Smart TV,Windows,2025-03-01
DEV003149,USR002110,Tablet,Smart TV OS,2025-09-08
DEV003150,USR002111,Laptop,Windows,2025-09-18
DEV003151,USR002111,Smart TV,Smart TV OS,2025-04-26
DEV003152,USR002112,Laptop,Android,2025-10-21
DEV003153,USR002113,Laptop,macOS,2025-09-03
DEV003154,USR002113,Mobile,iOS,2025-05-21
DEV003155,USR002113,Tablet,Smart TV OS,2025-02-18
DEV003156,USR002114,Tablet,Android,2025-04-03
DEV003157,USR002114,Mobile,iOS,2025-07-16
DEV003158,USR002115,Laptop,Smart TV OS,2025-11-27
DEV003159,USR002116,Smart TV,iOS,2025-06-02
DEV003160,USR002116,Smart TV,macOS,2025-10-20
DEV003161,USR002117,Mobile,iOS,2025-06-16
DEV003162,USR002118,Mobile,iOS,2025-10-03
DEV003163,USR002119,Smart TV,macOS,2025-01-11
DEV003164,USR002120,Laptop,macOS,2025-10-02
DEV003165,USR002121,Mobile,Android,2025-09-29
DEV003166,USR002121,Smart TV,Smart TV OS,2025-09-08
DEV003167,USR002122,Mobile,Android,2025-10-27
DEV003168,USR002123,Mobile,iOS,2025-03-05
DEV003169,USR002124,Mobile,Windows,2025-04-17
DEV003170,USR002124,Gaming Console,macOS,2025-03-02
DEV003171,USR002125,Mobile,macOS,2025-11-03
DEV003172,USR002126,Smart TV,macOS,2025-01-03
DEV003173,USR002126,Mobile,macOS,2025-10-12
DEV003174,USR002127,Mobile,iOS,2025-06-10
DEV003175,USR002128,Smart TV,iOS,2025-03-07
DEV003176,USR002129,Laptop,Android,2025-03-24
DEV003177,USR002130,Mobile,macOS,2025-05-12
DEV003178,USR002131,Smart TV,iOS,2025-01-18
DEV003179,USR002131,Laptop,iOS,2025-02-13
DEV003180,USR002132,Gaming Console,Smart TV OS,2025-09-17
DEV003181,USR002132,Gaming Console,Smart TV OS,2025-06-02
DEV003182,USR002132,Gaming Console,iOS,2025-07-06
DEV003183,USR002133,Mobile,macOS,2025-03-29
DEV003184,USR002133,Laptop,Android,2025-08-05
DEV003185,USR002133,Mobile,Smart TV OS,2025-01-01
DEV003186,USR002134,Streaming Stick,macOS,2025-01-24
DEV003187,USR002135,Smart TV,iOS,2025-09-23
DEV003188,USR002135,Smart TV,macOS,2025-05-31
DEV003189,USR002135,Smart TV,macOS,2025-10-01
DEV003190,USR002136,Mobile,iOS,2025-10-23
DEV003191,USR002137,Laptop,Android,2025-06-10
DEV003192,USR002138,Tablet,Smart TV OS,2025-06-30
DEV003193,USR002139,Gaming Console,Windows,2025-09-19
DEV003194,USR002139,Mobile,Smart TV OS,2025-04-18
DEV003195,USR002140,Mobile,Windows,2025-01-23
DEV003196,USR002140,Smart TV,iOS,2025-05-02
DEV003197,USR002141,Laptop,Android,2025-03-14
DEV003198,USR002142,Mobile,Smart TV OS,2025-04-21
DEV003199,USR002143,Mobile,Android,2025-11-05
DEV003200,USR002143,Mobile,Windows,2025-10-10
DEV003201,USR002143,Laptop,Android,2025-04-21
DEV003202,USR002144,Smart TV,Windows,2025-05-23
DEV003203,USR002145,Smart TV,Smart TV OS,2025-11-15
DEV003204,USR002146,Mobile,macOS,2025-10-09
DEV003205,USR002147,Tablet,Smart TV OS,2025-07-15
DEV003206,USR002148,Laptop,Smart TV OS,2025-03-25
DEV003207,USR002148,Smart TV,Android,2025-07-24
DEV003208,USR002149,Laptop,Android,2025-05-11
DEV003209,USR002150,Laptop,iOS,2025-03-15
DEV003210,USR002150,Tablet,macOS,2025-10-02
DEV003211,USR002151,Mobile,Smart TV OS,2025-11-19
DEV003212,USR002152,Mobile,Smart TV OS,2025-11-21
DEV003213,USR002152,Smart TV,Windows,2025-11-27
DEV003214,USR002153,Smart TV,iOS,2025-07-10
DEV003215,USR002154,Mobile,Android,2025-09-19
DEV003216,USR002155,Tablet,iOS,2025-08-03
DEV003217,USR002155,Smart TV,Android,2025-03-20
DEV003218,USR002156,Smart TV,Windows,2025-08-11
DEV003219,USR002157,Mobile,Android,2025-11-06
DEV003220,USR002158,Gaming Console,Windows,2025-05-19
DEV003221,USR002159,Mobile,iOS,2025-02-26
DEV003222,USR002160,Gaming Console,Windows,2025-07-28
DEV003223,USR002160,Smart TV,macOS,2025-02-03
DEV003224,USR002161,Streaming Stick,Windows,2025-02-15
DEV003225,USR002162,Smart TV,Android,2025-06-20
DEV003226,USR002163,Laptop,Android,2025-03-16
DEV003227,USR002163,Mobile,Android,2025-04-26
DEV003228,USR002164,Smart TV,iOS,2025-02-20
DEV003229,USR002165,Laptop,Android,2025-04-24
DEV003230,USR002166,Smart TV,Android,2025-02-23
DEV003231,USR002167,Laptop,Android,2025-03-05
DEV003232,USR002167,Mobile,Android,2025-03-31
DEV003233,USR002168,Laptop,Windows,2025-06-06
DEV003234,USR002169,Tablet,Smart TV OS,2025-09-08
DEV003235,USR002170,Streaming Stick,macOS,2025-06-28
DEV003236,USR002171,Streaming Stick,Android,2025-05-25
DEV003237,USR002171,Tablet,iOS,2025-10-10
DEV003238,USR002172,Smart TV,iOS,2025-02-20
DEV003239,USR002173,Smart TV,Android,2025-03-29
DEV003240,USR002173,Mobile,Windows,2025-06-12
DEV003241,USR002174,Streaming Stick,Android,2025-07-19
DEV003242,USR002174,Laptop,Android,2025-04-03
DEV003243,USR002174,Laptop,Windows,2025-06-26
DEV003244,USR002175,Mobile,Android,2025-09-30
DEV003245,USR002175,Tablet,iOS,2025-10-10
DEV003246,USR002176,Smart TV,Android,2025-07-26
DEV003247,USR002177,Smart TV,Smart TV OS,2025-03-07
DEV003248,USR002178,Mobile,Smart TV OS,2025-09-20
DEV003249,USR002179,Laptop,Android,2025-03-06
DEV003250,USR002179,Mobile,Windows,2025-03-15
