user_id,country,language,signup_date,acquisition_channel,age_group,account_status
USR001800,Australia,Tamil,2025-04-13,Social Media,25-34,Active
USR001801,France,Tamil,2025-04-30,Paid Ads,35-44,Active
USR001802,India,Bengali,2025-01-27,Organic Search,25-34,Active
USR001803,United States,Hindi,2025-02-25,Referral,18-24,Inactive
USR001804,Germany,Portuguese,2025-07-08,App Store,18-24,Active
USR001805,Germany,Bengali,2025-07-31,App Store,35-44,Active
USR001806,India,Hindi,2025-02-16,Organic Search,25-34,Inactive
USR001807,India,Bengali,2025-05-06,Referral,25-34,Active
USR001808,Canada,English,2025-04-24,Social Media,18-24,Active
USR001809,Singapore,Tamil,2025-06-11,Referral,55+,Active
USR001810,United States,Tamil,2025-03-23,Organic Search,55+,Active
USR001811,United States,Portuguese,2025-06-09,Partner Bundle,25-34,Active
USR001812,UAE,Portuguese,2025-06-20,Referral,25-34,Active
USR001813,Canada,German,2025-04-26,Organic Search,18-24,Active
USR001814,United States,English,2025-06-17,Paid Ads,25-34,Active
USR001815,India,English,2025-03-02,Organic Search,35-44,Active
USR001816,Australia,Telugu,2025-06-27,Organic Search,25-34,Active
USR001817,United States,French,2025-02-06,Organic Search,25-34,Inactive
USR001818,India,Portuguese,2025-06-25,Organic Search,25-34,Active
USR001819,United Kingdom,Spanish,2025-06-24,Organic Search,55+,Active
USR001820,India,Tamil,2025-05-13,Social Media,25-34,Active
USR001821,India,Portuguese,2025-04-07,Referral,18-24,Active
USR001822,United States,French,2025-03-15,Social Media,35-44,Active
USR001823,Australia,German,2025-06-03,Social Media,35-44,Active
USR001824,India,German,2025-01-26,Paid Ads,18-24,Active
USR001825,India,German,2025-03-10,Organic Search,35-44,Active
USR001826,United States,Hindi,2025-05-28,Paid Ads,18-24,Active
USR001827,India,Hindi,2025-03-14,Partner Bundle,35-44,Active
USR001828,Australia,English,2025-03-28,Referral,18-24,Inactive
USR001829,Brazil,English,2025-05-02,Referral,55+,Active
USR001830,Canada,French,2025-04-19,Paid Ads,25-34,Inactive
USR001831,India,Spanish,2025-02-07,Referral,18-24,Active
USR001832,India,French,2025-03-31,Organic Search,45-54,Inactive
USR001833,India,Tamil,2025-05-05,Referral,45-54,Active
USR001834,India,English,2025-06-21,Referral,35-44,Active
USR001835,India,Bengali,2025-08-04,Partner Bundle,35-44,Active
USR001836,India,Bengali,2025-05-23,Organic Search,25-34,Active
USR001837,UAE,Telugu,2025-01-13,Referral,35-44,Active
USR001838,UAE,French,2025-09-07,Referral,45-54,Active
USR001839,United Kingdom,Bengali,2025-05-26,Referral,25-34,Active
USR001840,India,Portuguese,2025-03-29,Organic Search,18-24,Active
USR001841,Germany,German,2025-04-06,Social Media,55+,Active
USR001842,India,Tamil,2025-05-18,Organic Search,35-44,Active
USR001843,India,Bengali,2025-02-23,Paid Ads,55+,Active
USR001844,India,German,2025-02-18,Paid Ads,25-34,Active
USR001845,United States,French,2025-04-15,Organic Search,25-34,Active
USR001846,United States,Bengali,2025-09-06,App Store,18-24,Active
USR001847,India,Spanish,2025-05-30,Referral,25-34,Active
USR001848,India,Tamil,2025-02-19,Organic Search,18-24,Active
USR001849,France,Portuguese,2025-01-06,Social Media,25-34,Active
USR001850,United States,Tamil,2025-02-16,Organic Search,35-44,Inactive
USR001851,India,Portuguese,2025-05-07,Referral,45-54,Active
USR001852,United States,Bengali,2025-03-21,Referral,18-24,Active
USR001853,India,Portuguese,2025-06-25,Partner Bundle,18-24,Active
USR001854,United Kingdom,Portuguese,2025-02-25,Organic Search,25-34,Active
USR001855,India,Bengali,2025-04-10,Social Media,25-34,Active
USR001856,United Kingdom,Portuguese,2025-07-18,Organic Search,45-54,Inactive
USR001857,United Kingdom,Telugu,2025-02-24,Social Media,25-34,Inactive
USR001858,Germany,Telugu,2025-03-14,Organic Search,18-24,Active
USR001859,India,French,2025-04-04,Social Media,45-54,Active
USR001860,United States,English,2025-04-28,Referral,45-54,Inactive
USR001861,Brazil,Telugu,2025-04-15,Paid Ads,45-54,Active
USR001862,Australia,Bengali,2025-01-25,Organic Search,25-34,Active
USR001863,Brazil,Portuguese,2025-02-21,Referral,45-54,Active
USR001864,Singapore,English,2025-03-25,Paid Ads,25-34,Active
USR001865,United Kingdom,Portuguese,2025-03-22,Organic Search,45-54,Inactive
USR001866,India,Telugu,2025-07-03,Social Media,25-34,Active
USR001867,Germany,Telugu,2025-08-03,Organic Search,25-34,Active
USR001868,Australia,Spanish,2025-07-07,Organic Search,45-54,Active
USR001869,United Kingdom,English,2025-02-18,Paid Ads,18-24,Inactive
USR001870,Australia,Telugu,2025-07-26,Organic Search,25-34,Active
USR001871,United Kingdom,Bengali,2025-05-02,Social Media,35-44,Active
USR001872,United States,Tamil,2025-03-26,Organic Search,45-54,Inactive
USR001873,United States,Telugu,2025-04-10,Organic Search,18-24,Inactive
USR001874,India,Portuguese,2025-05-28,Paid Ads,25-34,Active
USR001875,UAE,Bengali,2025-07-18,Paid Ads,25-34,Inactive
USR001876,UAE,German,2025-06-06,Referral,55+,Inactive
USR001877,United Kingdom,French,2025-01-11,Paid Ads,35-44,Active
USR001878,India,French,2025-08-03,App Store,18-24,Active
USR001879,India,French,2025-01-22,Referral,35-44,Active
USR001880,India,Hindi,2025-05-17,Partner Bundle,18-24,Active
USR001881,India,Telugu,2025-06-16,Organic Search,35-44,Active
USR001882,United States,Bengali,2025-06-09,App Store,25-34,Active
USR001883,India,Telugu,2025-02-05,Referral,35-44,Active
USR001884,India,Bengali,2025-06-28,App Store,45-54,Active
USR001885,Australia,Portuguese,2025-05-04,Paid Ads,45-54,Active
USR001886,Brazil,Bengali,2025-03-23,Organic Search,45-54,Active
USR001887,India,German,2025-03-03,App Store,25-34,Inactive
USR001888,United States,French,2025-05-19,Social Media,35-44,Active
USR001889,Brazil,German,2025-06-02,Social Media,25-34,Active
USR001890,Singapore,English,2025-02-08,Organic Search,25-34,Active
USR001891,United States,German,2025-05-15,Paid Ads,35-44,Inactive
USR001892,India,Tamil,2025-06-20,Referral,25-34,Active
USR001893,India,Portuguese,2025-02-01,Partner Bundle,45-54,Inactive
USR001894,India,Portuguese,2025-06-11,Social Media,25-34,Inactive
USR001895,United States,Spanish,2025-06-30,Referral,18-24,Active
USR001896,United States,Bengali,2025-03-22,Social Media,25-34,Inactive
USR001897,Australia,Bengali,2025-08-21,App Store,18-24,Active
USR001898,India,Portuguese,2025-06-23,Referral,55+,Active
USR001899,Australia,English,2025-03-07,Social Media,18-24,Inactive
USR001900,India,German,2025-02-27,Partner Bundle,35-44,Active
USR001901,United Kingdom,German,2025-02-19,Social Media,25-34,Active
USR001902,Canada,Telugu,2025-07-09,Referral,35-44,Active
USR001903,Canada,Bengali,2025-07-18,Referral,35-44,Active
USR001904,India,Telugu,2025-04-12,Organic Search,45-54,Inactive
USR001905,India,Tamil,2025-02-27,Referral,25-34,Active
USR001906,India,French,2025-04-26,Social Media,18-24,Active
USR001907,United Kingdom,Portuguese,2025-06-11,Paid Ads,45-54,Inactive
USR001908,India,Hindi,2025-06-04,Paid Ads,55+,Inactive
USR001909,United States,Tamil,2025-10-14,Paid Ads,25-34,Active
USR001910,India,Tamil,2025-06-10,Social Media,55+,Active
USR001911,India,French,2025-01-31,Organic Search,25-34,Inactive
USR001912,Canada,Spanish,2025-05-01,Social Media,35-44,Inactive
USR001913,United States,Spanish,2025-06-07,Referral,35-44,Active
USR001914,India,Hindi,2025-03-18,Organic Search,55+,Active
USR001915,United Kingdom,Spanish,2025-05-04,Referral,18-24,Active
USR001916,Australia,French,2025-01-19,Social Media,25-34,Active
USR001917,India,French,2025-03-28,Referral,35-44,Active
USR001918,India,Telugu,2025-03-06,Social Media,25-34,Active
USR001919,Canada,French,2025-03-08,Referral,35-44,Inactive
USR001920,Brazil,Portuguese,2025-04-26,App Store,35-44,Active
USR001921,India,Bengali,2025-05-29,App Store,45-54,Active
USR001922,Canada,English,2025-01-23,Referral,25-34,Active
USR001923,UAE,English,2025-09-01,Paid Ads,18-24,Active
USR001924,United States,Tamil,2025-06-17,Partner Bundle,35-44,Active
USR001925,India,French,2025-08-01,Referral,35-44,Active
USR001926,Canada,Tamil,2025-03-06,Referral,25-34,Inactive
USR001927,India,Portuguese,2025-07-10,App Store,35-44,Active
USR001928,United States,German,2025-06-02,Paid Ads,45-54,Inactive
USR001929,India,Bengali,2025-04-05,Social Media,35-44,Active
USR001930,India,Hindi,2025-03-16,Social Media,35-44,Active
USR001931,India,Bengali,2025-02-19,Referral,35-44,Active
USR001932,Australia,Bengali,2025-06-03,Organic Search,35-44,Inactive
USR001933,Brazil,Hindi,2025-03-28,Paid Ads,35-44,Active
USR001934,United States,Telugu,2025-09-26,Referral,18-24,Active
USR001935,India,Bengali,2025-04-25,Referral,35-44,Inactive
USR001936,Australia,Telugu,2025-01-15,App Store,45-54,Inactive
USR001937,United Kingdom,Tamil,2025-04-11,Social Media,18-24,Active
USR001938,Australia,Spanish,2025-03-20,Referral,25-34,Inactive
USR001939,Canada,Spanish,2025-03-31,Referral,25-34,Active
USR001940,UAE,Bengali,2025-08-21,Social Media,25-34,Active
USR001941,India,French,2025-06-02,Organic Search,35-44,Active
USR001942,India,Bengali,2025-05-14,Referral,18-24,Active
USR001943,United States,Tamil,2025-04-28,Organic Search,45-54,Active
USR001944,United States,Spanish,2025-03-15,App Store,18-24,Active
USR001945,Singapore,Hindi,2025-06-18,Partner Bundle,55+,Active
USR001946,UAE,English,2025-03-14,Organic Search,18-24,Active
USR001947,UAE,French,2025-06-23,Referral,25-34,Inactive
USR001948,India,Bengali,2025-02-16,Organic Search,18-24,Active
USR001949,Australia,French,2025-05-19,Organic Search,45-54,Active
USR001950,United States,Bengali,2025-02-16,Paid Ads,45-54,Active
USR001951,Singapore,Bengali,2025-06-13,Organic Search,25-34,Active
USR001952,India,English,2025-07-23,Paid Ads,18-24,Active
USR001953,India,Tamil,2025-04-18,Social Media,25-34,Active
USR001954,France,Bengali,2025-05-19,Referral,18-24,Active
USR001955,Australia,Bengali,2025-07-16,Organic Search,25-34,Active
USR001956,France,English,2025-06-23,Referral,18-24,Active
USR001957,India,Bengali,2025-03-04,Social Media,45-54,Active
USR001958,UAE,Portuguese,2025-03-31,Organic Search,45-54,Inactive
USR001959,Canada,Tamil,2025-07-29,Organic Search,35-44,Active
USR001960,Canada,Telugu,2025-04-09,Partner Bundle,45-54,Active
USR001961,United Kingdom,Tamil,2025-05-21,Social Media,25-34,Inactive
USR001962,Germany,German,2025-03-24,App Store,18-24,Active
USR001963,United States,English,2025-04-19,Social Media,25-34,Active
USR001964,India,Hindi,2025-08-09,Paid Ads,18-24,Inactive
USR001965,United Kingdom,Hindi,2025-03-21,App Store,45-54,Inactive
USR001966,Australia,Portuguese,2025-04-18,Paid Ads,35-44,Active
USR001967,India,Tamil,2025-04-03,Organic Search,25-34,Active
USR001968,India,Spanish,2025-07-01,Organic Search,35-44,Active
USR001969,Australia,Spanish,2025-05-17,App Store,25-34,Inactive
USR001970,India,Hindi,2025-03-13,Referral,18-24,Active
USR001971,India,Telugu,2025-01-27,Referral,25-34,Active
USR001972,UAE,English,2025-04-27,Organic Search,35-44,Active
USR001973,India,English,2025-06-11,Referral,35-44,Inactive
USR001974,United States,Spanish,2025-04-10,Social Media,25-34,Inactive
USR001975,United States,English,2025-05-21,Paid Ads,35-44,Active
USR001976,United States,Spanish,2025-04-18,Organic Search,35-44,Inactive
USR001977,United States,Portuguese,2025-06-04,Paid Ads,25-34,Active
USR001978,Singapore,Telugu,2025-06-22,Paid Ads,35-44,Active
USR001979,Canada,Portuguese,2025-01-22,Referral,25-34,Active
USR001980,United States,Telugu,2025-03-25,Social Media,25-34,Active
USR001981,United States,Portuguese,2025-04-04,Social Media,45-54,Active
USR001982,United States,Spanish,2025-04-08,Referral,45-54,Active
USR001983,India,Telugu,2025-02-25,Referral,25-34,Active
USR001984,Singapore,Tamil,2025-05-12,Social Media,35-44,Active
USR001985,India,Hindi,2025-03-07,Social Media,35-44,Active
USR001986,Australia,Tamil,2025-04-22,App Store,35-44,Inactive
USR001987,Germany,Spanish,2025-04-05,Social Media,25-34,Active
USR001988,France,Hindi,2025-02-16,Paid Ads,25-34,Active
USR001989,India,German,2025-03-24,Partner Bundle,45-54,Active
USR001990,United Kingdom,German,2025-06-02,Paid Ads,35-44,Active
USR001991,India,Hindi,2025-03-11,Social Media,45-54,Inactive
USR001992,Germany,Spanish,2025-05-13,Social Media,45-54,Active
USR001993,United States,Bengali,2025-04-19,App Store,35-44,Active
USR001994,India,German,2025-01-22,Referral,35-44,Active
USR001995,Australia,Bengali,2025-01-25,Referral,45-54,Active
USR001996,India,French,2025-02-17,Referral,35-44,Active
USR001997,India,French,2025-02-09,Referral,25-34,Active
USR001998,United States,Tamil,2025-09-26,Partner Bundle,25-34,Inactive
USR001999,India,German,2025-06-02,Partner Bundle,55+,Active
USR002000,Brazil,German,2025-03-31,Organic Search,35-44,Active
USR002001,United States,Portuguese,2025-04-02,Referral,35-44,Active
USR002002,United Kingdom,Tamil,2025-03-22,Referral,18-24,Active
USR002003,Singapore,Spanish,2025-06-10,Partner Bundle,35-44,Active
USR002004,United States,French,2025-03-19,Organic Search,25-34,Inactive
USR002005,United States,Portuguese,2025-04-07,App Store,25-34,Active
USR002006,India,Tamil,2025-06-04,Paid Ads,35-44,Active
USR002007,Singapore,Bengali,2025-03-24,Paid Ads,18-24,Active
USR002008,Germany,Telugu,2025-01-29,Social Media,45-54,Active
USR002009,India,English,2025-07-21,Paid Ads,25-34,Active
USR002010,India,English,2025-05-02,Social Media,35-44,Active
USR002011,Singapore,Telugu,2025-05-28,Paid Ads,25-34,Inactive
USR002012,United Kingdom,Hindi,2025-05-31,App Store,35-44,Active
USR002013,United Kingdom,Portuguese,2025-06-11,App Store,25-34,Active
USR002014,Canada,Portuguese,2025-02-20,Referral,25-34,Inactive
USR002015,Germany,Hindi,2025-02-06,Social Media,25-34,Inactive
USR002016,Singapore,Portuguese,2025-07-22,Organic Search,35-44,Active
USR002017,Germany,Portuguese,2025-05-01,Organic Search,45-54,Active
USR002018,Singapore,Tamil,2025-01-03,Organic Search,35-44,Active
USR002019,France,German,2025-05-08,Social Media,18-24,Active
USR002020,India,Hindi,2025-02-11,Organic Search,25-34,Active
USR002021,India,Tamil,2025-03-10,Organic Search,25-34,Active
USR002022,UAE,Portuguese,2025-04-16,Organic Search,25-34,Inactive
USR002023,India,Spanish,2025-03-19,Referral,25-34,Active
USR002024,Germany,Spanish,2025-08-03,Referral,18-24,Active
USR002025,France,French,2025-02-02,Paid Ads,18-24,Active
USR002026,United States,French,2025-05-23,Referral,35-44,Inactive
USR002027,United States,English,2025-04-14,Paid Ads,25-34,Active
USR002028,India,Hindi,2025-02-14,App Store,25-34,Active
USR002029,India,Tamil,2025-06-15,Social Media,35-44,Active
USR002030,Australia,German,2025-05-02,Paid Ads,25-34,Active
USR002031,India,French,2025-02-01,Paid Ads,55+,Inactive
USR002032,Singapore,Portuguese,2025-05-26,Paid Ads,25-34,Active
USR002033,India,Hindi,2025-03-18,Referral,18-24,Active
USR002034,Germany,Bengali,2025-07-19,Paid Ads,25-34,Active
USR002035,India,French,2025-06-02,App Store,25-34,Active
USR002036,United Kingdom,Portuguese,2025-05-01,Social Media,45-54,Active
USR002037,United States,French,2025-04-12,Paid Ads,18-24,Inactive
USR002038,India,Hindi,2025-07-26,Organic Search,25-34,Inactive
USR002039,Canada,Tamil,2025-03-31,Paid Ads,45-54,Active
USR002040,Singapore,Portuguese,2025-01-15,App Store,35-44,Inactive
USR002041,India,Telugu,2025-04-25,Paid Ads,18-24,Active
USR002042,India,English,2025-05-19,Referral,25-34,Inactive
USR002043,Australia,Portuguese,2025-03-12,Organic Search,25-34,Active
USR002044,UAE,Tamil,2025-03-20,App Store,55+,Inactive
USR002045,India,Portuguese,2025-04-16,App Store,55+,Active
USR002046,India,Hindi,2025-01-18,Paid Ads,45-54,Active
USR002047,India,Telugu,2025-06-29,App Store,18-24,Active
USR002048,India,Bengali,2025-04-18,Referral,45-54,Active
USR002049,India,Bengali,2025-08-23,Partner Bundle,25-34,Active
USR002050,United States,German,2025-06-25,App Store,35-44,Active
USR002051,United States,Telugu,2025-04-07,Organic Search,25-34,Active
USR002052,United States,Telugu,2025-02-26,Social Media,25-34,Active
USR002053,India,Spanish,2025-05-19,Organic Search,25-34,Active
USR002054,United States,Hindi,2025-06-22,Organic Search,25-34,Active
USR002055,India,German,2025-02-13,Referral,25-34,Active
USR002056,India,French,2025-02-12,Social Media,45-54,Active
USR002057,United States,Bengali,2025-07-13,Partner Bundle,25-34,Inactive
USR002058,India,German,2025-05-14,Organic Search,55+,Inactive
USR002059,France,Portuguese,2025-04-26,Organic Search,25-34,Active
USR002060,India,Telugu,2025-04-03,Partner Bundle,25-34,Active
USR002061,Germany,English,2025-06-28,Organic Search,45-54,Active
USR002062,United States,Hindi,2025-03-07,Organic Search,25-34,Inactive
USR002063,United States,Bengali,2025-03-08,Social Media,18-24,Active
USR002064,Canada,Bengali,2025-02-22,Organic Search,45-54,Active
USR002065,India,Hindi,2025-02-27,Organic Search,55+,Active
USR002066,India,Telugu,2025-03-31,Referral,35-44,Active
USR002067,India,Bengali,2025-10-11,Organic Search,55+,Active
USR002068,United States,French,2025-05-03,App Store,35-44,Active
USR002069,United States,Spanish,2025-05-24,Social Media,35-44,Active
USR002070,Canada,Portuguese,2025-02-24,Organic Search,45-54,Active
USR002071,India,Hindi,2025-05-20,Paid Ads,18-24,Active
USR002072,Brazil,Spanish,2025-04-10,App Store,25-34,Active
USR002073,India,Bengali,2025-03-23,Organic Search,25-34,Active
USR002074,India,Hindi,2025-07-05,Organic Search,35-44,Inactive
USR002075,UAE,German,2025-06-25,Referral,25-34,Active
USR002076,India,Bengali,2025-03-17,Referral,25-34,Active
USR002077,Brazil,Telugu,2025-05-15,Organic Search,45-54,Active
USR002078,India,French,2025-07-23,Social Media,55+,Active
USR002079,India,Portuguese,2025-08-20,Partner Bundle,25-34,Active
USR002080,India,Hindi,2025-05-13,App Store,35-44,Active
USR002081,United States,Telugu,2025-06-25,Social Media,35-44,Active
USR002082,United States,Telugu,2025-05-25,Organic Search,45-54,Active
USR002083,India,Telugu,2025-04-27,Referral,25-34,Inactive
USR002084,India,Telugu,2025-03-15,Organic Search,45-54,Active
USR002085,India,German,2025-05-19,Organic Search,25-34,Active
USR002086,India,English,2025-04-09,Organic Search,25-34,Active
USR002087,Singapore,French,2025-05-28,Organic Search,55+,Active
USR002088,United States,German,2025-03-07,Organic Search,25-34,Active
USR002089,Germany,French,2025-05-19,Paid Ads,18-24,Active
USR002090,India,Telugu,2025-03-05,Referral,35-44,Active
USR002091,India,Hindi,2025-02-23,App Store,25-34,Active
